id,name,place_type,latitude,longitude,population
8896125238,Tharpal,village,32.0014567,74.7348155,
8896127343,Narang Wali,village,32.2150696,74.758105,
8896127344,Ali Pur Syedan,village,32.1830835,74.7642111,
8896127345,Saho Bhallo,village,32.2064889,74.7828456,
8896127346,Faleez Pur,village,32.206137,74.7688215,
8896127347,Datewall,village,32.1147966,74.6690265,
8896127348,Dhali,village,32.1048164,74.6622479,
8896127349,Sokanwind,village,32.1514931,74.6220471,
8896127355,Khokhar,village,32.2316753,74.6900447,
8896127356,Sikandarpur,village,32.2280655,74.6858544,
8896127357,Qazi Paharang,village,32.2126621,74.6915909,
8896127370,Daulat Pur,village,32.2170347,74.6768942,
8896127371,Jakher,village,32.268899,74.7684601,
8896127408,لالہ,village,32.2524687,74.7958068,
8896127409,Kotli Sangay,village,32.2561888,74.7775678,
8896127410,Maan,village,32.2454252,74.7786272,
8896127411,Behlolpur,village,32.2389951,74.7751288,
8896127421,Gil,village,32.2464097,74.7684259,
8896127422,Gujjarwali,village,32.2399919,74.7571069,
8896127423,Moti,village,32.2141824,74.8162799,
8896127492,Mehmonwali,village,32.2205731,74.8226734,
8896127493,Musulmanian,village,32.219881,74.8287218,
8896127494,Mirak Pur,village,32.219996,74.799555,
8896127495,Khas,village,32.2211487,74.8024483,
8896127496,Bhojo Dhand Shah,village,32.2187539,74.7912689,
8896127526,Khemowali,village,32.2296449,74.7732037,
8896127527,Dhang,village,32.2212765,74.7736584,
8896127528,Tapiala,village,32.2297044,74.8866147,8758
8896127529,Saidoo,village,32.2345111,74.933807,
8896127598,Ainowali,village,32.2240968,74.9499369,
8896127599,Depoke,village,32.2585232,74.8355741,
8896127600,Bado Chada,village,32.2400959,74.8142156,
8896153587,Chak Saharan,village,32.152881,74.9407267,
8896153588,Faiz Nagar,village,32.1519345,74.9470485,
8896214053,Mianwali,village,32.1359805,74.988397,1857
8896214059,Kapoor Dev,village,32.1282071,75.0021658,244
8896214060,Manji Tor,village,32.1098952,74.9941351,1321
8896214063,Dhani Dev,village,32.1137181,74.9860313,
8896214064,Mehmonwal,village,32.1070924,74.9780222,
8896214065,Than Wadah,village,32.1026025,74.972068,
8896214066,Qiyam Pur,village,32.1021278,74.9788395,
8896214115,Ishar Mahadev,village,32.0954894,74.9759286,2003
8896214116,Sademade,village,32.0761183,74.9777437,1054
8896214161,Bola Bajwa,village,32.1305185,74.8636806,
8896214192,Chenay Sagal,village,32.1352049,74.8456436,
8896214211,Dongian,village,32.14579,74.8398349,4304
8896214238,Sahdoke,village,32.1508222,74.8355599,
8896214263,Domalah,village,32.1586199,74.8186115,5023
8896214264,Kessowali,village,32.1621733,74.8044813,
8896214292,Gajjoke,village,32.1539965,74.7979898,1535
8896214293,Shahabdike,village,32.1600998,74.7954463,
8896214294,Ahlulal,village,32.1620682,74.7859638,
8896214295,Naiwain,village,32.1681364,74.7805232,
8896214311,Unchi Rasoolpur,village,32.1652907,74.7663355,
8896214312,Jondah Punnu,village,32.1599537,74.759097,
8896214313,Dhola,village,32.1495951,74.7620858,
8896214314,Wanjal,hamlet,32.1504254,74.7503408,365
8896214322,Gangohar,village,32.1437542,74.7435886,1737
8896214323,Rasheed Pur,hamlet,32.1612397,74.7491408,656
8896214324,Malok Pur,village,32.1271377,74.7050012,
8896214325,Khara,village,32.131864,74.7221628,
8896214326,Maiga,village,32.1290954,74.7180304,
8896214327,Odhowali,village,32.1242699,74.6787066,
8896214328,Nidoke,village,32.1151439,74.7334738,
8896214329,Ladhar,hamlet,32.1098123,74.7578453,510
8896214330,Pakhoke,village,32.1197715,74.7612131,2209
8896214331,Khan Khasah,village,32.1369229,74.7853407,3974
8896214332,Mojoke,village,32.1379191,74.8187764,
8896214380,Loraye,village,32.1281435,74.8313122,
8896214381,Dhadiala,village,32.1253375,74.837634,
8896214382,Daib,village,32.1193637,74.8409677,
8896214383,Mangian,village,32.1060375,74.8377357,2229
8896214395,Saran,village,32.1195827,74.8601697,997
8896214396,Jaman Chandowal,village,32.1176061,74.8686808,
8896214397,Ghota Fateh Garh,village,32.0876083,74.7837761,4657
8896214399,Saraj,village,32.0925457,74.7712909,
8896214400,Aino Bajwa,village,32.092918,74.7584255,
8896214401,سراج آڈا,village,32.0976881,74.7747077,
8896214402,Kot Lakha Singh,village,32.1029746,74.7835298,
8896237010,Chahar,village,32.2391415,75.2627732,961
8896237011,Lalwan,village,32.2348187,75.2531891,969
8896254936,Sujowal,village,32.2010242,75.2803821,1085
8896254937,Bara Manga,village,32.1656241,75.1537802,
8896254938,Naimat Put,village,32.2071624,75.056477,
8896254939,Gumtala,village,32.2334245,75.0748642,
8896254940,Fatowal,village,32.2339184,75.0326901,1348
8896254941,Fattowal Sulehrian,village,32.2561925,75.0042048,
8896254942,Baghwal,village,32.2714309,74.9847629,
8896254943,Maan Jattan,village,32.2343357,74.9955401,
8896254944,Shah Ghareeb,village,32.2191132,74.990649,
8896459614,Shah Jaleel,village,32.2253629,74.9938547,624
8896459615,Maingra,village,32.2372193,75.0125173,
8896459616,Sahari,village,32.2207649,75.009245,3177
8896475017,Essa,village,32.2104351,75.0057474,1093
8896475018,Malha,village,32.1879044,75.0106651,
8896475019,Khudai Pur,village,32.2002064,74.9982647,
8896475020,Ladhar,village,32.2312023,75.0042828,
8896475021,Shampur,hamlet,32.2409822,75.0078441,
8896475022,Gege,village,32.2268455,74.9618929,
8896475028,Bhatti Kahalwan,village,32.2167745,74.9612315,
8896475036,Buddha Pind,village,32.2063361,74.9541703,
8896475041,Daowala,village,32.1967387,74.9432541,
8896475042,Ladhewala,village,32.1746043,74.9557198,1957
8896475043,Mandiala,village,32.1837095,74.9849154,
8896475044,Chak Lal,village,32.2094477,74.9167541,
8896475045,Maloke,village,32.1899963,74.9114069,
8896475058,Saddowala Uncha,village,32.1566401,74.8744917,
8896475059,Sadiqabad,village,32.1954365,74.8753384,
8896475060,Chachowali,village,32.170543,74.8695158,
8896475061,Sadowala Niwan,village,32.1514219,74.8630776,
8896475062,Warak,village,32.1529603,74.8549723,
8896475063,Chahar Bhatti,village,32.1576585,74.8549157,
8896475077,Budokot,village,32.1647549,74.8408427,
8896475107,Akal Garh,hamlet,32.1634642,74.827823,
8896475108,Der,village,32.1563906,74.8406706,
8896475116,Rajada,village,32.1785698,74.8117251,
8896475117,Sekhwan,village,32.1867115,74.8091949,
8896475118,Chahal,village,32.1939207,74.8129286,
8896475119,Raya Goraya,village,32.1986055,74.8274769,
8896475120,Kotli Muhammad Siddique,village,32.2023459,74.8168338,
8896475121,Bhatti Goraya,village,32.1998039,74.8441924,
8896475122,Bobak,village,32.1891631,74.8509301,
8896475192,Marali,village,32.1811955,74.8494656,
8896475193,Dhabliwala,village,32.1804809,74.87026,
8896475202,natt,village,32.2068318,74.8397934,
8896475233,Data Goraya,village,32.1801989,74.830962,
8896475234,Mundeke,village,32.1841888,74.8269132,
8896475235,Sagarpur,village,32.1488043,74.8752634,
8896475236,Mayodata,village,32.1430126,74.9012416,
8896475245,Nangal Jamshed,village,32.1329582,74.8932761,
8896475246,Jajanwala,village,32.1260174,74.9014389,
8896475247,Khokhar,village,32.1178675,74.8982493,
8896475248,Khusar,village,32.1362047,74.9215199,
8896475249,Thille Khurd,village,32.1418515,74.9223418,
8896475250,Thille Kalan,village,32.150503,74.9246021,
8896475251,Rana,village,32.1566392,74.9311027,
8896475252,Kandhala,village,32.1633922,74.9094282,
8896475253,Bhikike,village,32.1464072,74.8898142,
8896475254,Wazir Pur,village,32.1677303,74.9196051,
8899423893,Heranagshar,village,33.7044204,74.8980689,
8899423894,Dagapur,hamlet,33.7271148,74.8980045,
8899423895,Manzimpor,village,33.7159424,74.8955476,
8899423896,Tachul,village,33.7118639,74.8940027,
8899423897,Kumdalan,village,33.7066785,74.8846686,
8899423898,Kutupur,village,33.7182894,74.8869538,
8899423899,Naidgom,village,33.7232689,74.8807955,
8899423900,Tsokur,hamlet,33.6980653,74.9137115,
8899423901,Ranipurkash,hamlet,33.6889691,74.9124026,
8899423902,Halpur,hamlet,33.6887995,74.9063516,
8899423903,Ratnipora,village,33.6861124,74.8997426,
8899423904,Gadapur,village,33.68971,74.8923826,
8899423905,Kachdora,village,33.6810415,74.8824906,
8899423906,Hanzpur,village,33.6887191,74.8821151,
8899423907,Chhatiwatan,hamlet,33.6823896,74.8717081,
8899423908,Minpur,hamlet,33.6803273,74.86673,
8899423909,Vihil,village,33.6852553,74.8644984,
8899423910,Shunishpur,village,33.6853,74.856205,
8899423911,Dangapur,hamlet,33.687755,74.8523211,
8899423912,Chodhirgund,hamlet,33.6910491,74.8632431,
8899423913,Aivind,village,33.6960658,74.8728347,
8899423914,Rawalpur,village,33.6993506,74.8717832,
8899423915,Dashpur,village,33.7039741,74.8680067,
8899423916,Sharafpur,village,33.7089723,74.8673415,
8899427317,Shallut,village,33.7073658,74.8614836,
8899427318,Arishpur,village,33.7134168,74.861741,
8899427319,Laragom,hamlet,33.7198422,74.8540807,
8899427320,Habarpur,village,33.7210737,74.8489952,
8899427321,Kilur,village,33.7335838,74.8735428,
8899427322,Krowur,village,33.7412032,74.8733711,
8899427323,Malikgund,village,33.7378843,74.8848188,
8899427324,Traparpur,hamlet,33.7435049,74.8687148,
8899427325,Pinzur,village,33.7398471,74.8489845,
8899427326,Chhitarpur,village,33.6683228,74.8749965,
8899427327,Naugam,village,33.6721757,74.8687363,
8899427328,Ganzahom,hamlet,33.6637822,74.8729956,
8899427329,Pandoshan,village,33.6583439,74.8824155,
8899427330,Hipurbatagund,village,33.6586028,74.8976505,
8899427331,Haravet,village,33.6442597,74.9158788,
8899427332,Ramahom,village,33.6368015,74.9080896,
8899427333,Samun,village,33.6466266,74.9020171,
8899427334,Largu,hamlet,33.6298875,74.9139583,
8899427335,Yor,hamlet,33.6235715,74.8989057,
8899427336,Watigam,hamlet,33.619837,74.8882735,
8899427337,Batapur,village,33.6284313,74.8951936,
8899427338,Lakirpur,village,33.6411157,74.8907947,
8899427339,Phirpur,hamlet,33.6391685,74.8805809,
8899427340,Mondian,hamlet,33.6415802,74.8774588,
8899427341,Chogalpur,village,33.6285921,74.8797119,
8899427342,Khurdhanzpur,hamlet,33.6396598,74.8442638,
8899427343,Mirawun,hamlet,33.633416,74.8494887,
8899427344,Galawanpur,hamlet,33.6280829,74.8577821,
8899427345,Manzgom,village,33.6193903,74.8540485,
8899427346,,village,33.6294765,74.8391461,
8899427347,Koryil,hamlet,33.6249741,74.8407018,
8899427348,Rewatan,hamlet,33.6269216,74.8314536,
8899427349,Asnoor,village,33.6329247,74.8331165,
8899427350,Lamimarg,hamlet,33.6372838,74.8376012,
8899427351,Wotu,village,33.6406334,74.8307669,
8899427353,Tangimarg,village,33.648136,74.8027539,
8899427354,Khazanibal,village,33.6511547,74.7926366,
8899427355,Sedau,village,33.6668271,74.7853517,
8899427356,Amashipur,village,33.6803898,74.8426115,
8899427357,Mirzapur,hamlet,33.6747114,74.8220873,
8899427358,Herasaidapur,village,33.6900939,74.8336959,
8899427359,Palapur,hamlet,33.7004039,74.8540914,
8899427360,Narawao,hamlet,33.6973244,74.8511624,
8899427361,Chhanapur,hamlet,33.7026085,74.8398435,
8899427362,Gundihodu,village,33.7052951,74.8337066,
8899427363,Gagriu,village,33.7107929,74.8369574,
8899427364,Kanyipur,village,33.714336,74.8273659,
8899427365,Nagabal,hamlet,33.7160405,74.8158646,
8899427366,Shupiyanbatapur,village,33.7234563,74.8264217,
8899427367,Digon,hamlet,33.7234384,74.8184502,
8899427368,Badarhom,hamlet,33.7212521,74.812088,
8899427369,Karewamanul,village,33.7323882,74.7989559,
8899427370,Soipathri,hamlet,33.7243575,74.7906518,
8899427371,Nagabal,hamlet,33.7264099,74.7662544,
8899427372,Kathauhalan,hamlet,33.7337266,74.7697949,
8899427373,Mujipathar,hamlet,33.7419258,74.7711146,
8899427374,Gatpur,village,33.7472429,74.7789037,
8899434495,Inayat Pur,village,32.2915436,75.3353793,859
8899473960,Gharota,village,32.276324,75.3285709,
8899473965,Baharwal,village,32.2561606,75.3456887,1544
8899473966,Nasira,village,32.2540535,75.3411585,665
8899474064,Lodhi Lowari,village,32.2479281,75.340224,742
8899474065,Ato Chak Jaindar,village,32.2487159,75.3550488,935
8899474066,Ghasit Pur,village,32.2524742,75.3468482,1266
8899474067,Lallian,village,32.2366205,75.2456287,1798
8899474113,Lawankh,village,32.2401851,75.2653858,987
8899474114,Chak Atla,village,32.2450671,75.2672725,380
8899474130,Tarpai,village,32.2436504,75.2724963,3084
8899474131,Bheri Khurd,village,32.2482003,75.2775361,3214
8899474132,Bheri Kalan,village,32.2483559,75.2848268,2143
8899474133,Danor,village,32.2502716,75.2918911,787
8899474134,Danori,village,32.2519358,75.2966053,1190
8899474135,Jeo Chak,village,32.2555591,75.2823897,883
8899474234,Saroch Rajputan,village,32.2523703,75.2983678,
8899474235,Sammu,village,32.2561824,75.3057415,
8899474236,Karwal,village,32.2220225,75.3076784,
8899474237,Nargal,village,32.2221842,75.3007681,
8899474238,Channi Bahadur Singh,village,32.2193112,75.288504,
8899474253,Bakarwal,village,32.2121891,75.2994155,1338
8899474254,Khatail,village,32.2091071,75.2891218,285
8899474260,Naroor,village,32.2048988,75.3069915,
8899474280,Jhan Man Singh,village,32.1979023,75.3003842,
8899474288,Jalala,village,32.2350442,75.3436441,1923
8899474289,Fata,village,32.2346628,75.3404333,763
8899474291,Salu Bhains,village,32.2447684,75.3524061,
8899474304,Ramwal,village,32.2583821,75.3385764,15
8899474305,Chak Odya,village,32.2235706,75.2504689,575
8899474306,Mahaitpur,village,32.222243,75.2674897,598
8899474313,Kotli Gojran,village,32.2020832,75.2492867,1064
8899474319,Sultan Pur Majooa,village,32.1977172,75.2639375,1907
8899474328,Sogian,village,32.1926025,75.2486862,312
8899474337,Saran Chak Khadial,village,32.1900881,75.2625233,
8899474338,Heer,hamlet,32.1791813,75.2664745,288
8899474339,Dhadwal,village,32.1790375,75.276271,1216
8899474340,Kanwal Jattan,village,32.1781855,75.2613837,873
8899474367,Kainth Brahmnan,village,32.1771358,75.2548846,
8899474388,Chak Bhopa,village,32.1688476,75.2332775,
8899474389,Chak Isar,village,32.1730416,75.2340968,
8899474390,Jagial,village,32.1596828,75.2320096,
8899474391,Kot Doaba,village,32.1311638,75.2565093,
8899474435,Olakh,village,32.1404516,75.2615577,
8899519497,Qila Warraich,village,32.1047091,75.0179899,
8899519498,Mundiali Khurd,village,32.134371,75.0949661,
8899519499,Misriwal,village,32.1444016,75.0845671,
8899519500,Qataruwal,village,32.1542062,75.0833307,298
8899519501,Tatarpur,village,32.152988,75.0721685,386
8899519512,Bastan Afghanan,village,32.1580162,75.066233,1096
8899519513,Man pur,village,32.1561748,75.0586448,774
8899546842,Gurala,village,32.1573142,75.0456378,
8899546843,Pera,village,32.1409733,75.0171578,360
8899546852,Iser Wali,hamlet,32.1484298,75.0153728,
8899546853,Lahal,village,32.1622851,74.9718963,446
8899546854,Harai,village,32.1642294,74.9673251,1141
8899546855,Changowali,village,32.1784977,74.9696088,958
8899546969,Wirsinke,village,32.2055731,74.9905882,895
8899547008,Ghadiala,village,32.2010719,74.9774591,1787
8899547009,Ghakhewali,village,32.1873384,74.9599649,
8899547021,Ghona,village,32.1975612,74.9819763,3232
8899547145,Thikrian,village,32.2281172,75.0396136,
8899547146,Chichian,hamlet,32.2446449,75.0540636,562
8899547147,Babral,village,32.239028,75.0486455,
8899547148,Balo Khatana,village,32.2476385,75.042852,
8899547164,Nadala Salehrian,village,32.2094804,75.0358341,4809
8899547183,Ranial,village,32.2199014,75.0288047,1747
8899547184,Chajwal,village,32.2219701,75.0298066,523
8899547200,Masial,hamlet,32.224732,75.0324622,174
8899547201,Bua,village,32.1966779,75.0689596,3930
8899547202,Ago Manda,village,32.195797,75.0460813,1503
8901012427,Begom,village,33.6550217,74.9377978,
8901012428,Kakarin,hamlet,33.6503063,74.9422932,
8901012429,Pambai,village,33.6465373,74.9378943,
8901012430,Takiahayatshah,hamlet,33.6346576,74.935416,
8901012431,Arijandeosar,village,33.6313793,74.9281204,
8901012432,Garihom,hamlet,33.6517799,74.9194407,
8901012433,Tengagom,hamlet,33.654352,74.9105358,
8901012434,Chanataki,hamlet,33.6549726,74.9232978,
8901012435,Pariwan,village,33.6629997,74.9241172,
8901012436,Sahapur,hamlet,33.6656663,74.9167585,
8901012437,Braripur,hamlet,33.6693809,74.9181855,
8901012438,Zeipur,hamlet,33.6757025,74.9179602,
8901012439,Partappur,village,33.6809969,74.9228096,
8901012440,Mantarbug,village,33.6866971,74.9255025,
8901012441,Tekpur,village,33.6832556,74.9123812,
8901012442,Hajpur,village,33.7038001,74.9127352,
8901012443,Tsudigom,village,33.7074728,74.9164206,
8901012444,Bunanagshar,hamlet,33.7052237,74.9067378,
8901012445,Kanahom,village,33.7103288,74.9055094,
8901012446,Kharawor,village,33.7178164,74.9180755,
8901012447,Chakisangran,village,33.7333964,74.9192476,
8901012448,Tularan,village,33.7242326,74.9138725,
8901012449,Yimansabun,village,33.7443168,74.910568,
8901012450,Watsauhalan,hamlet,33.7385802,74.9028754,
8901012451,Basakuchan,village,33.7355556,74.89573,
8901012452,Lasdanau,village,33.7464311,74.8870289,
8901012453,Zanabot,hamlet,33.7420284,74.8937774,
8901012454,Mailbug,hamlet,33.7445242,74.8987985,
8901012455,Kunts,village,33.7494954,74.8970711,
8907302745,Daraki,village,32.3119914,70.5921688,5129
8908484121,Yaseen Zai,village,34.1606219,71.7365962,
8908484122,Khashta Kalay,village,34.160424,71.6977815,
8908484123,Kandaray,village,34.1945383,71.7060489,
8908484124,Nawan Kalay,village,34.1944209,71.6868675,2393
8908484125,Shahi Kulali,village,34.2048832,71.6714171,1486
8908484126,Attaki,village,34.2048808,71.5832289,
8908484127,Dalazak,village,34.1858951,71.527195,
8908503657,Essa Khel,village,34.1405709,71.5990439,
8908503663,Shagi Payan,village,34.1459063,71.5689133,
8908503664,Shagi Bala,village,34.1490905,71.5615793,
8908503665,Garhi Chandan,village,34.1391764,71.5717423,
8908503666,Bela Baramad Khel,village,34.1636634,71.5564323,
8908503667,Niyami,village,34.1554988,71.5387,3005
8909176739,Haryan Garh,village,34.1323276,71.4933615,
8909216152,Khat Kalay,village,34.14471,71.4784203,
8909216153,Dheri Kalay,village,34.1558709,71.4605039,
8909216154,Wazir QIla,village,34.1664404,71.4767067,2583
8909216155,Shaghali Bala,village,34.1635038,71.4874634,2547
8909216156,Shaghali Payan,village,34.160749,71.4977639,2666
8909216157,Jogani,village,34.1607873,71.5044563,
8909216158,Dang Lakhta Bala,village,34.1508987,71.5210177,
8909216159,Sarkhana,village,34.1574644,71.5180748,2761
8909216160,Nilavi,village,34.1666238,71.5188988,2140
8909216175,Khan Pur,village,34.1428231,71.5586477,587
8909237994,Ali Zai,village,34.1016814,71.5364437,
8909237995,Garhi Shah Muhammad,village,34.0970135,71.5574694,648
8909237996,Qadir Abad,village,34.0921527,71.5733526,1739
8909319058,چولی بالا,village,34.0802636,71.5182538,
8909319059,Choli Payan,village,34.0837471,71.5296782,
8909319062,Mandra Khel,village,34.0641313,71.5494021,6151
8909328976,Bela Niko Khan,village,34.0650939,71.6607896,5746
8909328977,Yasin Abad,village,34.0487734,71.6614714,1688
8909328978,Wadpagga,town,34.0374557,71.6458398,12844
8909328979,Rano Garhi,village,34.0288436,71.6494547,2004
8909329005,Sardargarhi,village,34.0229943,71.6338908,11226
8909329010,Maqsood Abad,village,34.0503564,71.5647077,
8909329011,Terai Payan,village,34.0470265,71.5364924,
8909408229,Nasirpur,village,34.0245639,71.6782687,
8909408230,Maasma,village,34.0274226,71.6820304,
8909408231,Jhagra,village,34.0099528,71.6740779,
8909408232,Tarnab,village,34.0050183,71.6980881,
8909408233,Kala Mandi,village,34.0203189,71.6879512,
8909408239,Lala Kaley,village,34.0243804,71.6983319,
8909408240,Nasir Kandi,village,34.0129187,71.7567177,
8909408241,Wazir Garhi,village,33.9844544,71.7609944,
8909408243,Afridi Garhi,hamlet,33.9938793,71.7336166,
8909408244,Garhi Mian Wali Khan,hamlet,33.9866253,71.8223584,
8909408245,Dagi Qadeem,village,33.9948291,71.8210909,
8909410068,Shabara,village,33.9631386,71.8147078,
8910391100,Zakhi,village,34.0678739,71.7257107,
8910391101,Jabba Daudzai,village,34.0605126,71.7104135,
8910391102,Timberpura,village,34.0402923,71.6844634,
8910391103,Dheri Afridi,village,34.0409806,71.6928848,
8910391104,Sahibi,village,34.0605796,71.6890017,
8910391105,Landi Daudzai,hamlet,34.0937919,71.6825037,
8910391106,Dheri Shah Bara,hamlet,34.110063,71.6975952,
8910413548,Jangi Koruna,hamlet,34.1081844,71.7490126,
8911006183,Lund Khwar,town,34.3913304,71.9808061,
8911006184,Gulmera,village,34.3906366,71.9672835,
8911006185,Anwar Khan Kalay,village,34.3938375,71.9618981,
8911006186,Gulshanabad,village,34.3977563,71.9531076,
8911006209,Jamalabad,village,34.376405,71.9670968,
8911006210,Sanga Banda,village,34.3662667,71.9655498,
8911006211,Hathian,village,34.3878948,71.9173096,
8911006212,Jewar,village,34.3577979,71.9340195,
8911006213,Izzat Khan Kaley,village,34.3560776,71.9252995,
8911006214,Safi Abad,village,34.3595235,71.9185514,
8911006215,Chiragh Din Kalay,village,34.3166923,71.8869158,
8911006216,Bazgul Qila,hamlet,34.3110327,71.834576,
8911012523,Haji Fazal Qadir Kalay,village,34.3113599,71.8294819,
8911012524,Umar Baz Kalay,village,34.3013064,71.8319407,
8911012575,Kashmir Kalay,village,34.2844596,71.827468,
8911012576,Pasand Kalay,village,34.2829252,71.7955696,
8911012577,Ameer Abad Kalay,village,34.2916637,71.7851593,
8911012578,Shaheed Colony,village,34.3165052,71.7809851,
8911100542,Jhamat,village,34.1483757,71.664603,2530
8911100552,Sarwani,village,34.1540253,71.6447263,
8911100553,Jannat Pur,village,34.1752038,71.622352,
8911143872,Pir Saddo,village,34.3377494,71.8504598,25125
8911143873,Namdar Kalay,village,34.3465067,71.8713899,
8911143874,Khan Qila,village,34.3494472,71.8677729,
8911143875,Sultan Abad,village,34.3305545,71.8713121,
8911143876,Gul Ahmad Kakar Kalay,village,34.3277206,71.8650663,
8911143895,Sadiq Naqar Syed Khan Banda,hamlet,34.3336752,71.8582626,
8911143914,Tordher,village,34.3153018,71.8328948,
8911143915,Marosyano Kalay,village,34.3087771,71.8174394,
8912119620,Karigar Garhi,village,33.9073442,71.4465942,
8912119621,Zulfiqar Garhi,village,33.9037521,71.4400793,
8912120758,Malik Garhi,village,33.8987513,71.4338606,
8912120759,Peepal Garhi,village,33.8971536,71.4312752,
8912139040,Ziarat Garhi,hamlet,33.8989687,71.4266852,
8915737230,Munad,village,33.73883,74.9629784,
8915737231,Darshalyun,village,33.7460519,74.9554896,
8915737232,Amarbug,hamlet,33.7413727,74.9489665,
8915737233,Drawain,village,33.7479031,74.9496746,
8915737234,Handeo,village,33.7472161,74.9344075,
8915737235,Gundiwauyan,hamlet,33.7420597,74.9223161,
8915737236,Wuyan,village,33.7398292,74.9242151,
8915737237,Hilau,village,33.7455568,74.9224877,
8915737238,Chhitarwachh,village,33.7491698,74.9185073,
8915886745,Khazana Dheri,hamlet,34.2018957,71.698992,
8915907894,Khan Mir Kalay,village,34.2946221,71.7232463,
8915907905,Ajab Khan Kalay,village,34.2751787,71.7134156,
8915907906,Shah Qila,village,34.2563238,71.7065303,
8915907912,Nishanabad,village,34.2475605,71.713918,
8915907913,Sikandarabad,village,34.2511356,71.7164481,
8916684391,Chainpur,village,33.212348,74.4177825,
8916684392,ber,hamlet,33.2322982,74.4044995,
8916684393,kura,hamlet,33.240895,74.3940925,
8916684394,diala,hamlet,33.2353673,74.3965173,
8916684395,kambilgala,hamlet,33.2303059,74.3888354,
8916684396,sahar,hamlet,33.2270481,74.3802953,
8916684397,dambal,hamlet,33.2218695,74.3917966,
8916684398,paliari,hamlet,33.208639,74.3736219,
8916684399,mahu,hamlet,33.2187909,74.3574428,
8916684400,railan,hamlet,33.2111524,74.3581509,
8916684401,lundialgala,hamlet,33.2250826,74.3648243,
8916684402,sialsui,hamlet,33.2299289,74.3593311,
8916684403,kakadan,hamlet,33.2250377,74.3484199,
8916684404,lahei,hamlet,33.2273263,74.3418431,
8916684405,ragalot,hamlet,33.2368569,74.3615412,
8916684406,diala,hamlet,33.2370902,74.3734503,
8916684407,sindkhatuti,hamlet,33.2407694,74.3780637,
8916684408,khangala,hamlet,33.2455072,74.377656,
8916684409,jigini,hamlet,33.2463327,74.3698239,
8916684410,balibabywaib,hamlet,33.2488988,74.3495679,
8916684413,dabura,hamlet,33.0633308,74.3253046,
8916684414,mangler,hamlet,33.0663249,74.3044317,
8916684415,grundgala,hamlet,33.0622877,74.2585123,
8916735417,ding,hamlet,33.0776081,74.2757428,
8916735418,sial,hamlet,33.0798646,74.3211096,
8916735419,simbal,hamlet,33.0878202,74.323647,
8916735420,taral,hamlet,33.1051493,74.3148064,
8916735421,gunni,hamlet,33.1023991,74.3020606,
8916735422,mangaldei,hamlet,33.0960268,74.2891753,
8916735423,seri,hamlet,33.0848358,74.2869115,
8916735424,nashur,hamlet,33.091218,74.2710328,
8916735425,gugarot,hamlet,33.1013386,74.2534375,
8916735426,khui,hamlet,33.1051582,74.2849588,
8916735427,thus,hamlet,33.1169307,74.270153,
8916735428,pail,hamlet,33.1675793,74.3348586,
8916735430,upartadandasar,hamlet,33.1529348,74.3110943,
8916735431,mokreala,hamlet,33.1333646,74.3275523,
8916735432,bunadandesar,hamlet,33.127866,74.3237543,
8916735433,jimiana,hamlet,33.1166522,74.3267584,
8916735434,kheni,hamlet,33.1158434,74.3050861,
8916735435,tala,hamlet,33.1360599,74.2988634,
8916735436,baganoti,hamlet,33.1462292,74.2912245,
8916735437,potha,hamlet,33.1303818,74.2773843,
8916735438,dabbar,hamlet,33.1312802,74.2571497,
8916735439,anyana,hamlet,33.13933,74.2504978,
8916735440,thil,hamlet,33.1506128,74.2612481,
8916735441,raju,hamlet,33.1578166,74.2666554,
8916735442,balelekaot,hamlet,33.2054612,74.3194842,
8916735446,tanda,hamlet,33.1860868,74.3298054,
8916735447,pathradi,hamlet,33.1838869,74.3259108,
8916735448,kawan,hamlet,33.174593,74.3245268,
8916735449,pathradi,hamlet,33.1638791,74.3075645,
8916735451,narwali,hamlet,33.1777629,74.3075967,
8916735453,marana,hamlet,33.1760029,74.2696595,
8916735454,talle,hamlet,33.171881,74.2690587,
8916735455,ratala,hamlet,33.1828364,74.2631149,
8916735456,khaila,hamlet,33.1872361,74.2554653,
8916735457,nadpur,hamlet,33.190657,74.2612481,
8916735458,katera,hamlet,33.1963222,74.2829418,
8916735459,kharbag,hamlet,33.1952269,74.2731786,
8916735460,liriwaliban,hamlet,33.203971,74.2730713,
8916735461,mera,hamlet,33.2043839,74.279927,
8916735462,khadarian,hamlet,33.2500294,74.3257284,
8916735463,sijangar,hamlet,33.2477324,74.3065238,
8916735464,bahiwala,hamlet,33.2416308,74.2971039,
8916735465,kha,hamlet,33.2375344,74.3161744,
8916735466,baria,hamlet,33.2342545,74.3259215,
8916735467,superni,hamlet,33.2307905,74.3125212,
8916735471,zindapir,hamlet,33.2138632,74.298048,
8916735472,dahatpur,hamlet,33.2231619,74.2977154,
8916735473,surun,hamlet,33.225998,74.3024897,
8916735474,narian,hamlet,33.2178485,74.2877054,
8916735475,marian,village,33.2111524,74.2830276,
8916735476,rani,hamlet,33.2238351,74.2501652,
8916735477,dagan,hamlet,33.2454085,74.2783284,
8916735478,samkar,hamlet,33.2403207,74.2653894,
8916735479,chingas,hamlet,33.2456238,74.2581153,
8917292117,Marozai,village,34.243403,71.6364318,
8917338487,Inam Kalay,village,34.2753249,71.551858,
