area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
0.000224899998178,71.87493979650671,36.47263726697758,False,-4.58,0.64,0
0.00345415926109,71.87565092439539,36.47564581520341,False,-4.58,0.64,0
0.000809531146617,71.93654053912589,36.430526371308346,False,-4.58,0.64,0
0.0017393721210799,71.94232135064595,36.429168591185615,False,-4.58,0.64,0
0.0090231962852399,71.94648669978655,36.429928576077714,False,-4.58,0.64,0
0.000834556869757,71.94874264371238,36.42893561238795,False,-4.58,0.64,0
0.00187661652673,71.95735462872388,36.42142673418456,False,-4.58,0.64,0
0.0159426593572,71.95526988292349,36.4176198606421,False,-4.58,0.64,0
0.0113961266696,71.9605783824712,36.415904194562096,False,-4.58,0.64,0
0.000331291522017,71.96219563642447,36.41686432238252,False,-4.58,0.64,0
0.000476056738694,71.95993703354618,36.41951629939907,False,-4.58,0.64,0
0.0011404712973099,71.95892696861677,36.41916589140208,False,-4.58,0.64,0
0.00076597318893,71.95821779883272,36.41889309135879,False,-4.58,0.64,0
0.00017496299014,71.93461778122729,36.42680819663214,False,-4.58,0.64,0
0.000831683515642,71.9671689882238,36.425551391518695,False,-4.58,0.64,0
0.00159008394327,71.96884788378676,36.42481600148829,False,-4.58,0.64,0
0.000248949147825,71.96884541752789,36.42307724912772,False,-4.58,0.64,0
0.000288319916366,71.9669860524497,36.42258765137351,False,-4.58,0.64,0
0.000154066798822,71.96795624886722,36.42248198161575,False,-4.58,0.64,0
0.000884467788214,71.96755242225989,36.42999652816233,False,-4.58,0.64,0
0.000773391505046,71.96683255748748,36.42954310719893,False,-4.58,0.64,0
0.0012225998675999,71.96957524946302,36.43082394421549,False,-4.58,0.64,0
0.000400211477865,71.9733970423414,36.42585786241722,False,-4.58,0.64,0
0.0003074827319859,71.97804046739873,36.43409603050952,False,-4.58,0.64,0
0.00246476512589,71.97823702120829,36.43512314079695,False,-4.58,0.64,0
0.0018418301999,71.97895445047284,36.43575500245797,False,-4.58,0.64,0
0.00344984830604,71.98640946685424,36.44098729188928,False,-4.58,0.64,0
0.000490499724414,71.98509942985811,36.44168516508649,False,-4.58,0.64,0
0.00103674697523,71.98848988500914,36.4419191701204,False,-4.58,0.64,0
0.0004682446761229,71.98875680098892,36.44362749088184,False,-4.58,0.64,0
0.00194488012193,71.98845689432285,36.44766445988543,False,-4.58,0.64,0
0.00138532663986,71.98879035904386,36.44682456824928,False,-4.58,0.64,0
0.00173567594749,71.98947233197619,36.44687530200559,False,-4.58,0.64,0
0.0011776121121799,71.99554566008281,36.37491436048487,False,-4.58,0.64,0
0.000930926351446,71.99337982103697,36.374861463655286,False,-4.58,0.64,0
0.000233227671536,71.98960559943497,36.3759315322053,False,-4.58,0.64,0
0.000969011165339,71.98395336393251,36.37520012699476,False,-4.58,0.64,0
0.000703741778817,71.97697178886186,36.381760637872446,False,-4.58,0.64,0
0.000161640051142,71.97698437385921,36.38002285676226,False,-4.58,0.64,0
0.000335532427734,71.9781732329794,36.383821547399535,False,-4.58,0.64,0
0.000401815070366,71.97811066682627,36.38345721416909,False,-4.58,0.64,0
0.00112692399608,71.94968524344192,36.355317422349394,False,-4.58,0.64,0
0.000496518120633,71.9517283487419,36.34590940180027,False,-4.58,0.64,0
0.00151788825102,71.95193242477255,36.345417873873,False,-4.58,0.64,0
0.000563283155373,71.95057274792615,36.34540168543783,False,-4.58,0.64,0
0.000459038029098,71.95061530144032,36.34272562052653,False,-4.58,0.64,0
0.0105758374143,71.95326379215338,36.34287144798318,False,-4.58,0.64,0
0.000283510898827,71.94678677276558,36.32792937484018,False,-4.58,0.64,0
0.00192196833721,71.94407433393798,36.32145034070364,False,-4.58,0.64,0
0.0112867617786,71.9694633070786,36.30635573044752,False,-4.58,0.64,0
0.000676340358612,71.97836553974396,36.31046405788625,False,-4.58,0.64,0
0.000867034128329,71.98090450397403,36.30898407199274,False,-4.58,0.64,0
0.000988424195557,71.94304845646725,36.309931556811065,False,-4.58,0.64,0
0.00125212921777,71.94986761250588,36.30903697557719,False,-4.58,0.64,0
0.0130734231377,71.91624850925848,36.307374179661736,False,-4.58,0.64,0
0.00063720054484,71.91550630027186,36.30245557103451,False,-4.58,0.64,0
0.000251251928438,71.91507970379506,36.30229431106697,False,-4.58,0.64,0
0.00553234612401,71.91406162310369,36.301831774754426,False,-4.58,0.64,0
0.0037443744986299,71.91274486512138,36.30026456502161,False,-4.58,0.64,0
0.0006009921660029,71.91765776708282,36.31589249661907,False,-4.58,0.64,0
0.0002387762463679,71.91731448105041,36.31464513436953,False,-4.58,0.64,0
0.000180958728941,71.91743067020774,36.31404840034906,False,-4.58,0.64,0
0.00117013527695,71.89955678866647,36.32908051407709,False,-4.58,0.64,0
0.0004304361145049,71.89610515162745,36.330086799510994,False,-4.58,0.64,0
0.00791812537319,71.89544458742805,36.33078212430866,False,-4.58,0.64,0
0.000953169028327,71.89350739866626,36.3331944767866,False,-4.58,0.64,0
0.000667950940206,71.89107913578519,36.33258062844139,False,-4.58,0.64,0
0.0010908902544499,71.89053143318708,36.33398017676736,False,-4.58,0.64,0
0.000253474074119,71.89008188970287,36.334261384787176,False,-4.58,0.64,0
0.0012916365411399,71.8895340228079,36.334070750640045,False,-4.58,0.64,0
0.000175589625191,71.88786218970012,36.3345539932626,False,-4.58,0.64,0
0.000356728969714,71.87552244888148,36.34180076021338,False,-4.58,0.64,0
0.000595418881434,71.8742734690839,36.34250891133115,False,-4.58,0.64,0
0.00019707294133,71.87479035183797,36.34088269939835,False,-4.58,0.64,0
0.000194630356073,71.87224066013549,36.34192481702664,False,-4.58,0.64,0
0.00022393550798,71.8702532085933,36.34188593388741,False,-4.58,0.64,0
0.00405096598406,71.87142549681167,36.34400301657116,False,-4.58,0.64,0
0.00054524407297,71.86827393653995,36.34554448955029,False,-4.58,0.64,0
0.000789565729827,71.86560584506283,36.34416761023213,False,-4.58,0.64,0
0.00115538648586,71.8662520523788,36.34542322086983,False,-4.58,0.64,0
0.00113079819412,71.86596091486247,36.34510353559831,False,-4.58,0.64,0
0.0031507316712,71.86441798804931,36.345491233508255,False,-4.58,0.64,0
