source_row_number,source_polygon_id,lake_id,canonical_lake_id,processed_sample_id,latitude,longitude,reference_area_km2,elevation_m,distance_to_nearest_settlement_km,source_centroid_latitude,source_centroid_longitude,source_area_km2,geometry_sha256,source_geometry_valid,source_validation_warning,reconciliation_status,reconciliation_reason,eligible_for_processing
50,50,PKGL-00050,PKGL-00050,50,34.8773095,74.28104922,0.009669159,4099.0,7.738254445191524,34.877309496670236,74.28104921528185,0.00966915864197,404078cec675c6283a949fe026212c0a0fcd49c7897077e3959be7c519d7b7cc,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
51,51,PKGL-00051,PKGL-00051,51,34.87807078,74.28734101,0.0183238,3993.0,7.579852066728107,34.87807077451001,74.28734100810863,0.0183237996384,09595e7cba4202bd06eb4855062127be7c4918ead491f3a763ba49fd348a21c1,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
52,52,PKGL-00052,PKGL-00052,52,34.87775436,74.28819035,0.000550488,3998.0,7.494966222385707,34.877754360809995,74.28819034699919,0.000550487644993,f29367a7ceb711d564fddc89982327946da1acea4998d25559b83fe16224f8e5,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
53,53,PKGL-00053,PKGL-00053,53,34.88089191,74.29165842,0.004585308,3895.0,7.397117773576461,34.880891906133265,74.29165841632052,0.00458530834978,06daed6b29dd61967e7a20ccfa9ef9efa9d8463b72687c470c8b5d32106abb52,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
54,54,PKGL-00054,PKGL-00054,54,34.88257619,74.29315392,0.009992423,3888.0,7.384251653891601,34.88257618696875,74.29315391859865,0.00999242298803,688c3fe0a2c94a2d0490de7d175a996d627378b37658244ada36d52b82b33732,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
55,55,PKGL-00055,PKGL-00055,55,34.86961775,74.25739938,0.002713219,4157.0,5.566806078079532,34.86961774546825,74.25739938382038,0.0027132185276300003,b8011a4e6a008c5adef9bd21e2a3e81a9ead23394355b1a223d59e5cd81865ef,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
56,56,PKGL-00056,PKGL-00056,56,34.8738647,74.2501474,0.096159655,4039.0,4.901734092009392,34.87386470192441,74.25014740751739,0.0961596550019,93bfb4a27a82f679005b1c9e0a5a07695621ad0ed2bc41b595d3c0a927ea836f,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
57,57,PKGL-00057,PKGL-00057,57,34.87954239,74.24740011,0.042144851,3950.0,4.7194682970262285,34.87954238637936,74.24740011426165,0.0421448514459,cb0ad8f2031ef89ad4a9e0be06ea39c551657f222c61db7fdfc276f663770037,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
58,58,PKGL-00058,PKGL-00058,58,34.88968736,74.28595576,0.045135424,4155.0,8.374722813457627,34.889687355640035,74.28595576144514,0.0451354238666,411e4c578e33b88881c36acaa4b05520c6d1c51a706e62f1d616029c8eb284c6,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
59,59,PKGL-00059,PKGL-00059,59,34.95925824,74.30421112,0.007744976,4187.0,11.492084998891896,34.95925824418239,74.30421111853289,0.0077449757484,33a054f638a3c1881014d58ff5092644185e150ea7cfc7467382be5508d55042,True,,INCLUDED,Unique source geometry mapped in source order after exact de-duplication,True
