latitude,longitude,area_km2
35.67286860259234,73.07673824860476,0.135865253485
36.15398020689647,73.6161546522305,0.133866388765
35.19189828835191,72.32583242188562,0.133691726207
35.02717447520278,75.72540577687421,0.13309657582200002
35.01029661010718,76.3203200508984,0.132926701622
35.99977097121044,73.31224658925636,0.132734966105
35.8715956209281,73.07358119865614,0.13174642039700002
35.22030265809065,73.61973361119931,0.13032756279399998
35.31088965844793,72.40759985616806,0.130294734984
36.17283535544227,72.94710557401879,0.130162460397
34.85400806009136,76.36759778558567,0.12987496562099998
35.87695277985787,73.61438631026155,0.12976778883
35.779059937993026,74.20485571143222,0.12925101262900002
35.91786160036539,73.37088397659709,0.128803003221
35.77904485196807,74.20483547311309,0.12869031332699998
36.43009691713368,74.86239474405991,0.127382509995
34.895452805936806,75.61671744446446,0.12659860979
35.82957216183557,73.22757123542208,0.125535742683
35.32052368913929,72.22563754511559,0.125401652048
34.65139582826844,75.36951877080259,0.125373022253
35.61998342723133,71.44690987830268,0.12377839060899999
35.143293559843364,75.26120535170413,0.122810012521
34.853831907352976,76.38252862541229,0.122639727058
35.820851437613605,74.29379576789475,0.12251153290000001
34.84644723043779,74.78665258482825,0.121590222291
35.78343648555141,73.50705648756973,0.12021148961999999
35.91669333455596,73.94524144345613,0.120193164084
36.12870026192034,73.38566799050348,0.119647112153
35.04873111525789,75.19819800374064,0.119556853339
