OBJECTID_1,Id,OBJECTID,Shape_Leng,Shape_Le_1,Shape_Area,area_km2,longitude,latitude,is_top200,avg_temp_c,avg_precip_mm,label
3676,0,0,0.0,112.826619529,723.479239724,0.0007234792397239999,75.25258157645436,36.093572534665256,False,-3.39,0.77,0
3677,0,0,0.0,99.3778852382,677.977327276,0.000677977327276,75.25270618044382,36.09455790394073,False,-3.39,0.77,0
3678,0,0,0.0,111.511133345,931.411583878,0.000931411583878,75.25189974793206,36.094463504128534,False,-3.39,0.77,0
3679,0,0,0.0,91.1519375594,584.794264538,0.000584794264538,75.24863193374009,36.10790095363073,False,-3.39,0.77,0
3680,0,0,0.0,128.00897485,890.829720361,0.000890829720361,75.24871780443712,36.10745794485313,False,-3.39,0.77,0
3681,0,0,0.0,101.644313411,736.363838742,0.000736363838742,75.24915986240248,36.10578700044233,False,-3.39,0.77,0
3682,0,0,0.0,95.7852384179,639.975974892,0.0006399759748919999,75.24807309218959,36.10533415255093,False,-3.39,0.77,0
3683,0,0,0.0,217.648768216,1834.85964081,0.00183485964081,75.2473233560343,36.10561899966915,False,-3.39,0.77,0
3684,0,0,0.0,142.737673399,1153.51317828,0.0011535131782799998,75.24689238671638,36.10424089056679,False,-3.39,0.77,0
3685,0,0,0.0,89.7790838496,569.85692742,0.00056985692742,75.25690830382251,36.08351909279612,False,-3.39,0.77,0
3686,0,0,0.0,196.954147579,2076.92114223,0.00207692114223,75.25502784158698,36.077430933996126,False,-3.39,0.77,0
3687,0,0,0.0,105.140378723,760.223507486,0.000760223507486,75.25428441319356,36.077004008777344,False,-3.39,0.77,0
3688,0,0,0.0,73.9256612469,381.758634545,0.000381758634545,75.25353563021498,36.07710713595743,False,-3.39,0.77,0
3689,0,0,0.0,113.56185554,970.402244295,0.0009704022442949999,75.25478971417526,36.07629039732721,False,-3.39,0.77,0
3690,0,0,0.0,98.1478388964,696.67213228,0.0006966721322800001,75.25527890055307,36.07404826893944,False,-3.39,0.77,0
3691,0,0,0.0,95.0918395037,644.161900072,0.000644161900072,75.25507554346483,36.07338070284987,False,-3.39,0.77,0
3692,0,0,0.0,112.859624703,877.887194728,0.000877887194728,75.25456399533417,36.07323911778822,False,-3.39,0.77,0
3693,0,0,0.0,195.109827601,1856.07704525,0.0018560770452500002,75.2535644026267,36.07558124921855,False,-3.39,0.77,0
3694,0,0,0.0,90.2763911855,580.533694202,0.000580533694202,75.25116703166856,36.07634243906754,False,-3.39,0.77,0
3695,0,0,0.0,139.531846627,1193.26853881,0.00119326853881,75.25265588269421,36.07800583201181,False,-3.39,0.77,0
3696,0,0,0.0,116.995650267,1022.47084409,0.00102247084409,75.25028225365284,36.07882228189261,False,-3.39,0.77,0
3697,0,0,0.0,99.2183687086,735.452025231,0.000735452025231,75.25039485554906,36.07924247726516,False,-3.39,0.77,0
3698,0,0,0.0,169.092194829,1819.79158959,0.0018197915895900002,75.24868263125208,36.079537925478164,False,-3.39,0.77,0
3699,0,0,0.0,159.560747103,1881.02817156,0.00188102817156,75.2469635724304,36.07934518778507,False,-3.39,0.77,0
3700,0,0,0.0,73.7195277772,377.85231,0.00037785231,75.2473398160436,36.079127953422876,False,-3.39,0.77,0
3701,0,0,0.0,103.877753226,748.426703636,0.000748426703636,75.24419665325411,36.08016908767238,False,-3.39,0.77,0
3702,0,0,0.0,90.4408767045,596.000691528,0.000596000691528,75.2434323378347,36.08071141745102,False,-3.39,0.77,0
3703,0,0,0.0,103.63610049,804.778313395,0.0008047783133950001,75.2426379065348,36.079334592294416,False,-3.39,0.77,0
3704,0,0,0.0,159.312292177,1780.52196255,0.00178052196255,75.24636300080344,36.08162897923269,False,-3.39,0.77,0
3705,0,0,0.0,82.2343046882,504.244130047,0.000504244130047,75.25358243931205,36.0801490685619,False,-3.39,0.77,0
3706,0,0,0.0,220.273845044,2055.33237948,0.00205533237948,75.24975904942991,36.08141210766963,False,-3.39,0.77,0
3707,0,0,0.0,77.6140678455,453.225681804,0.000453225681804,75.24819203737101,36.08032286652019,False,-3.39,0.77,0
3708,0,0,0.0,81.1328183765,478.9493136,0.00047894931359999997,75.24808945127478,36.0810007101463,False,-3.39,0.77,0
3709,0,0,0.0,63.6217666487,292.522531109,0.000292522531109,75.24890029930492,36.08203027506946,False,-3.39,0.77,0
3710,0,0,0.0,107.028620229,884.487235677,0.0008844872356769999,75.24661526779602,36.083456528783316,False,-3.39,0.77,0
3711,0,0,0.0,166.937137358,2129.98898689,0.00212998898689,75.2449125421306,36.08308451343512,False,-3.39,0.77,0
3712,0,0,0.0,72.9163132126,394.277581479,0.000394277581479,75.24486971197484,36.08348130192744,False,-3.39,0.77,0
3713,0,0,0.0,126.445628014,1109.84387988,0.0011098438798800001,75.24310177465256,36.082844059683204,False,-3.39,0.77,0
3714,0,0,0.0,79.030254834,427.939101187,0.000427939101187,75.24392341952776,36.08343999714181,False,-3.39,0.77,0
3715,0,0,0.0,175.569178538,2275.45222535,0.00227545222535,75.2460737284312,36.107071813302085,False,-3.39,0.77,0
3716,0,0,0.0,56.5351661349,223.128049352,0.000223128049352,75.24388516824773,36.10837702423139,False,-3.39,0.77,0
3717,0,0,0.0,72.8787690483,258.656661354,0.000258656661354,75.24293792377226,36.10836055855959,False,-3.39,0.77,0
3718,0,0,0.0,125.435758963,1176.01838073,0.00117601838073,75.24411252411852,36.109580795061596,False,-3.39,0.77,0
3719,0,0,0.0,200.831326104,2324.87070078,0.0023248707007799997,75.24326645200111,36.10996524694853,False,-3.39,0.77,0
3720,0,0,0.0,51.2153725121,186.490768713,0.000186490768713,75.24103504888278,36.106656480409185,False,-3.39,0.77,0
3721,0,0,0.0,46.6045856187,146.668760962,0.00014666876096199998,75.24421842385175,36.104424540277776,False,-3.39,0.77,0
3722,0,0,0.0,86.6003532627,308.746334677,0.00030874633467699997,75.24359551520651,36.10390376390966,False,-3.39,0.77,0
3723,0,0,0.0,69.7083878396,272.722292584,0.000272722292584,75.24323210487636,36.10401296313796,False,-3.39,0.77,0
3724,0,0,0.0,277.787227923,3583.55789853,0.0035835578985299998,75.2416210612501,36.10348265165878,False,-3.39,0.77,0
3725,0,0,0.0,232.583674155,3912.66242408,0.00391266242408,75.24128045604151,36.10157022720513,False,-3.39,0.77,0
3726,0,0,0.0,90.5576517568,575.891729915,0.000575891729915,75.23757628477458,36.100485163958425,False,-3.39,0.77,0
3727,0,0,0.0,124.3066444,756.406975693,0.0007564069756930001,75.23675205284832,36.10074269178672,False,-3.39,0.77,0
3728,0,0,0.0,575.837817187,10846.8195593,0.0108468195593,75.23895161946722,36.10193314527811,False,-3.39,0.77,0
3729,0,0,0.0,299.463516797,6058.93767191,0.00605893767191,75.23770675596866,36.10297845621888,False,-3.39,0.77,0
3730,0,0,0.0,177.244046193,2165.85623663,0.0021658562366299997,75.23159802298981,36.0977121269214,False,-3.39,0.77,0
3731,0,0,0.0,136.23740926,1273.10855166,0.00127310855166,75.2358168359796,36.09663137177815,False,-3.39,0.77,0
3732,0,0,0.0,76.2350402198,427.641286363,0.000427641286363,75.2321957306775,36.096201790579734,False,-3.39,0.77,0
3733,0,0,0.0,67.3674230028,339.385758516,0.000339385758516,75.23022309052483,36.09599092516068,False,-3.39,0.77,0
3734,0,0,0.0,111.180804776,889.564504382,0.000889564504382,75.24251730599369,36.096691723932565,False,-3.39,0.77,0
3735,0,0,0.0,90.073931113,609.746260122,0.000609746260122,75.24200956369697,36.096064935895626,False,-3.39,0.77,0
3736,0,0,0.0,121.050352164,1131.76195696,0.00113176195696,75.2420408922882,36.09721761014187,False,-3.39,0.77,0
3737,0,0,0.0,101.967120088,778.266344272,0.000778266344272,75.2410634553288,36.09714827529892,False,-3.39,0.77,0
3738,0,0,0.0,117.223399488,941.73050968,0.0009417305096799999,75.24161523418697,36.09780557355857,False,-3.39,0.77,0
3739,0,0,0.0,108.89654086,837.817936838,0.000837817936838,75.23964003131124,36.09817784363089,False,-3.39,0.77,0
3740,0,0,0.0,72.7068502494,352.011584933,0.000352011584933,75.23991737880907,36.098068077734254,False,-3.39,0.77,0
3741,0,0,0.0,262.748216143,5256.51223721,0.00525651223721,75.24158846329934,36.079951431060934,False,-3.39,0.77,0
3742,0,0,0.0,94.8005982126,660.638097242,0.000660638097242,75.24119028506317,36.08060495132906,False,-3.39,0.77,0
3743,0,0,0.0,163.456627531,1455.81981256,0.0014558198125599999,75.24226314662201,36.080788838875,False,-3.39,0.77,0
3744,0,0,0.0,90.8821895041,530.292373243,0.000530292373243,75.24163685349741,36.080968462523,False,-3.39,0.77,0
3745,0,0,0.0,88.0478563803,572.988125519,0.000572988125519,75.24186626812062,36.08120734455343,False,-3.39,0.77,0
3746,0,0,0.0,119.209663283,1059.11189699,0.00105911189699,75.24234849430621,36.081749415699804,False,-3.39,0.77,0
3747,0,0,0.0,84.2831828008,521.305273091,0.000521305273091,75.24207604243988,36.0823717402913,False,-3.39,0.77,0
3748,0,0,0.0,122.627715181,1018.42185472,0.0010184218547200001,75.24163979838436,36.08247141329413,False,-3.39,0.77,0
3749,0,0,0.0,73.0508764335,388.75361382,0.00038875361382,75.24091467200638,36.08199578915143,False,-3.39,0.77,0
3750,0,0,0.0,129.792490633,1300.94254316,0.00130094254316,75.24041033175303,36.08217842248384,False,-3.39,0.77,0
3751,0,0,0.0,124.943639349,1158.16180488,0.00115816180488,75.24168626677563,36.08304437251144,False,-3.39,0.77,0
3752,0,0,0.0,258.368852384,3184.27007329,0.00318427007329,75.24238778103741,36.083238081115844,False,-3.39,0.77,0
3753,0,0,0.0,75.027059636,406.367497992,0.000406367497992,75.2421692901698,36.0842512233637,False,-3.39,0.77,0
3754,0,0,0.0,156.438065952,1540.44617129,0.00154044617129,75.2418877535023,36.08414382675611,False,-3.39,0.77,0
3755,0,0,0.0,47.9111304049,163.44284324,0.00016344284324,75.24226620964468,36.08399300313998,False,-3.39,0.77,0
3756,0,0,0.0,110.34851462,866.122165233,0.000866122165233,75.2409638259257,36.08434654171559,False,-3.39,0.77,0
3757,0,0,0.0,146.461039789,1333.02479248,0.0013330247924800002,75.24028845839895,36.083768805600826,False,-3.39,0.77,0
3758,0,0,0.0,112.3398958,942.649681253,0.000942649681253,75.2396404329987,36.08386245543712,False,-3.39,0.77,0
3759,0,0,0.0,109.92297181,894.820842094,0.000894820842094,75.23746891560475,36.083337879836535,False,-3.39,0.77,0
3760,0,0,0.0,76.2835355465,423.368690622,0.000423368690622,75.23839169149682,36.083580053678666,False,-3.39,0.77,0
3761,0,0,0.0,89.6576932973,613.6413712,0.0006136413711999999,75.23771445750387,36.083746997953114,False,-3.39,0.77,0
3762,0,0,0.0,111.11279288,843.62302223,0.0008436230222299999,75.23728444706124,36.08623692872215,False,-3.39,0.77,0
3763,0,0,0.0,92.739399924,553.279718689,0.000553279718689,75.23565353209298,36.086396853293124,False,-3.39,0.77,0
3764,0,0,0.0,110.913339657,777.406872577,0.0007774068725769999,75.23490333322061,36.08740607393376,False,-3.39,0.77,0
3765,0,0,0.0,120.695312316,1007.96812573,0.00100796812573,75.23317546918094,36.087586128397994,False,-3.39,0.77,0
3766,0,0,0.0,95.4675042729,615.406606906,0.0006154066069059999,75.23350575108591,36.087206013445524,False,-3.39,0.77,0
3767,0,0,0.0,154.154548613,1591.59981793,0.00159159981793,75.23813400832593,36.09081718662893,False,-3.39,0.77,0
3768,0,0,0.0,104.754738377,805.61946264,0.00080561946264,75.23766369037476,36.093885914611356,False,-3.39,0.77,0
3769,0,0,0.0,96.631691869,654.626145922,0.000654626145922,75.23653474029861,36.093344905162745,False,-3.39,0.77,0
3770,0,0,0.0,96.3619792796,702.460402639,0.000702460402639,75.23639794613311,36.092839984940284,False,-3.39,0.77,0
3771,0,0,0.0,121.296403612,1070.09960534,0.0010700996053399998,75.23756758522063,36.091231083202466,False,-3.39,0.77,0
3772,0,0,0.0,173.054064082,1410.62626662,0.00141062626662,75.23021866638369,36.10042173199001,False,-3.39,0.77,0
3773,0,0,0.0,94.9126102961,676.381313275,0.000676381313275,75.22876816779025,36.09953578315587,False,-3.39,0.77,0
3774,0,0,0.0,72.8931352401,393.154002784,0.000393154002784,75.23345330975945,36.098284202431834,False,-3.39,0.77,0
3775,0,0,0.0,82.0513483562,496.042795055,0.000496042795055,75.23444761071315,36.097761603941436,False,-3.39,0.77,0
3776,0,0,0.0,71.0103083228,365.225745111,0.000365225745111,75.24245348471985,36.09998336766385,False,-3.39,0.77,0
3777,0,0,0.0,286.752577888,3900.07893591,0.00390007893591,75.23739085306832,36.105521380066875,False,-3.39,0.77,0
3778,0,0,0.0,190.057195312,2021.38446548,0.0020213844654800002,75.23645281582095,36.10623336852567,False,-3.39,0.77,0
3779,0,0,0.0,96.6113571482,679.947796695,0.000679947796695,75.23530866526394,36.105939506099084,False,-3.39,0.77,0
3780,0,0,0.0,100.576336232,760.246054063,0.000760246054063,75.23337528271705,36.10525670371298,False,-3.39,0.77,0
3781,0,0,0.0,106.89402283,873.738483846,0.000873738483846,75.23340692132496,36.103987396071496,False,-3.39,0.77,0
3782,0,0,0.0,81.5359286898,459.717397095,0.000459717397095,75.23313493265631,36.106194684952534,False,-3.39,0.77,0
3783,0,0,0.0,129.833054971,890.390822007,0.000890390822007,75.23083226353187,36.106638206016,False,-3.39,0.77,0
3784,0,0,0.0,253.300354647,4013.35573829,0.00401335573829,75.23645151079604,36.10807928347371,False,-3.39,0.77,0
3785,0,0,0.0,59.0914681234,237.707280112,0.000237707280112,75.23586366430298,36.108203345186375,False,-3.39,0.77,0
3786,0,0,0.0,104.992008864,475.653866881,0.000475653866881,75.23711445488759,36.10816825474231,False,-3.39,0.77,0
3787,0,0,0.0,78.8765860822,443.92705182,0.00044392705182,75.23871916256829,36.10809651085145,False,-3.39,0.77,0
3788,0,0,0.0,99.1963857405,673.785049217,0.000673785049217,75.23958588272897,36.10801217380613,False,-3.39,0.77,0
3789,0,0,0.0,102.696732675,560.490430458,0.0005604904304579999,75.2402180570672,36.10789032773783,False,-3.39,0.77,0
3790,0,0,0.0,141.263601614,1113.9171859,0.0011139171859000001,75.23906157333901,36.10930734510696,False,-3.39,0.77,0
3791,0,0,0.0,109.757788104,809.029978731,0.0008090299787310001,75.23617160945605,36.10895326863966,False,-3.39,0.77,0
3792,0,0,0.0,86.9778327215,568.092331328,0.000568092331328,75.23656602733271,36.10921004688665,False,-3.39,0.77,0
3793,0,0,0.0,116.927419578,1033.02808627,0.00103302808627,75.23570934829537,36.10980199642527,False,-3.39,0.77,0
3794,0,0,0.0,103.221276253,681.748289234,0.0006817482892340001,75.24298182100529,36.105388177299645,False,-3.39,0.77,0
3795,0,0,0.0,71.2181804853,331.179549678,0.000331179549678,75.24239910835253,36.10542612268006,False,-3.39,0.77,0
3796,0,0,0.0,68.4320135161,331.516396802,0.00033151639680199996,75.24505439294428,36.1049002964438,False,-3.39,0.77,0
3797,0,0,0.0,148.932814723,1685.23981486,0.00168523981486,75.22905672429545,36.1152272383793,False,-3.39,0.77,0
3798,0,0,0.0,321.109831224,4021.12777553,0.00402112777553,75.22833559446981,36.1145187612051,False,-3.39,0.77,0
3799,0,0,0.0,1219.14294904,41906.0023789,0.0419060023789,75.22537473483483,36.11600182453328,False,-3.39,0.77,0
3800,0,0,0.0,109.087269329,798.494315228,0.000798494315228,75.22272947551753,36.115781118435365,False,-3.39,0.77,0
3801,0,0,0.0,79.4172238048,443.91606749,0.00044391606749,75.22349414539077,36.1152649634817,False,-3.39,0.77,0
3802,0,0,0.0,168.999881724,1947.79410077,0.0019477941007699999,75.22209932441444,36.11638569333059,False,-3.39,0.77,0
3803,0,0,0.0,94.3866465269,600.144601434,0.0006001446014340001,75.22032017161665,36.115578757997625,False,-3.39,0.77,0
3804,0,0,0.0,97.864995606,633.95356388,0.00063395356388,75.22047970792188,36.1162066279755,False,-3.39,0.77,0
3805,0,0,0.0,183.913410066,2015.07444255,0.00201507444255,75.21939847175629,36.11437862916033,False,-3.39,0.77,0
3806,0,0,0.0,81.6573988146,479.924866395,0.00047992486639499997,75.22249124889507,36.11332758708517,False,-3.39,0.77,0
3807,0,0,0.0,332.001969361,5115.28625552,0.00511528625552,75.21958622150865,36.10818173964958,False,-3.39,0.77,0
3808,0,0,0.0,451.232143775,6573.63729924,0.00657363729924,75.22317085571343,36.107156891260765,False,-3.39,0.77,0
3809,0,0,0.0,191.074940226,1653.50892985,0.0016535089298499999,75.22462364590523,36.108143459438786,False,-3.39,0.77,0
3810,0,0,0.0,66.52708593,334.287342387,0.000334287342387,75.2263272169158,36.106766071621934,False,-3.39,0.77,0
3811,0,0,0.0,76.470864803,432.407427569,0.000432407427569,75.23028907161303,36.106953215991204,False,-3.39,0.77,0
3812,0,0,0.0,238.959338683,2956.94467955,0.00295694467955,75.2294046507574,36.107074189057016,False,-3.39,0.77,0
3813,0,0,0.0,112.244124817,791.503069838,0.000791503069838,75.22911696529603,36.10577772341254,False,-3.39,0.77,0
3814,0,0,0.0,69.8479462976,350.63606709,0.00035063606709,75.22788800572725,36.10537930835483,False,-3.39,0.77,0
3815,0,0,0.0,130.3330357,1062.28589341,0.00106228589341,75.22636668340277,36.10553673765271,False,-3.39,0.77,0
3816,0,0,0.0,81.0482386588,425.58339731,0.00042558339731,75.2197135273907,36.1067425738878,False,-3.39,0.77,0
3817,0,0,0.0,97.9638071267,649.00822538,0.00064900822538,75.22776801166535,36.100037293300424,False,-3.39,0.77,0
3818,0,0,0.0,138.597594083,1185.03664585,0.00118503664585,75.22716435410435,36.10022636136652,False,-3.39,0.77,0
3819,0,0,0.0,132.163475682,1106.63898745,0.00110663898745,75.22701471738083,36.10074077101318,False,-3.39,0.77,0
3820,0,0,0.0,70.6033356351,362.891837621,0.00036289183762099996,75.22660135617419,36.10080342442747,False,-3.39,0.77,0
3821,0,0,0.0,128.221157172,1028.61629528,0.00102861629528,75.22555708715788,36.100861127235994,False,-3.39,0.77,0
3822,0,0,0.0,96.2473801638,698.296301848,0.000698296301848,75.2248207461149,36.100445154723246,False,-3.39,0.77,0
3823,0,0,0.0,182.348322402,2106.96520855,0.0021069652085500003,75.22540701791121,36.10131691732725,False,-3.39,0.77,0
3824,0,0,0.0,61.0031653659,279.063324081,0.000279063324081,75.22483841808823,36.101600307816,False,-3.39,0.77,0
3825,0,0,0.0,134.498055887,1339.31948766,0.0013393194876600001,75.22298753866599,36.10094079791642,False,-3.39,0.77,0
3826,0,0,0.0,205.145112956,1741.34376679,0.00174134376679,75.22268718700913,36.10137493515064,False,-3.39,0.77,0
3827,0,0,0.0,75.3890204716,411.715104705,0.000411715104705,75.22257003424934,36.100031658449936,False,-3.39,0.77,0
3828,0,0,0.0,104.927765814,563.149429964,0.0005631494299639999,75.22251054481795,36.10064607452741,False,-3.39,0.77,0
3829,0,0,0.0,99.5563671699,715.972654304,0.000715972654304,75.22676904110864,36.09718046738009,False,-3.39,0.77,0
3830,0,0,0.0,125.771878086,839.751804232,0.000839751804232,75.22437120359736,36.098369613475654,False,-3.39,0.77,0
3831,0,0,0.0,49.0390657027,162.157302832,0.000162157302832,75.22436941485775,36.09818340134356,False,-3.39,0.77,0
3832,0,0,0.0,141.56036331,991.622446629,0.000991622446629,75.22458070888598,36.09801243478904,False,-3.39,0.77,0
3833,0,0,0.0,79.2134661199,466.276209188,0.000466276209188,75.2267758110978,36.09814813044897,False,-3.39,0.77,0
3834,0,0,0.0,75.3598884253,406.393008079,0.00040639300807900004,75.22177598430348,36.10208417488341,False,-3.39,0.77,0
3835,0,0,0.0,156.970309617,1463.50032861,0.00146350032861,75.22060524797452,36.101853212226295,False,-3.39,0.77,0
3836,0,0,0.0,68.4553202,341.081527674,0.00034108152767399995,75.21857568657168,36.10253777271892,False,-3.39,0.77,0
3837,0,0,0.0,93.6825303379,648.784823343,0.000648784823343,75.21681691690218,36.101869815916636,False,-3.39,0.77,0
3838,0,0,0.0,95.882199234,558.933752105,0.0005589337521050001,75.21944631002127,36.10005615166194,False,-3.39,0.77,0
3839,0,0,0.0,52.9049446862,191.930246101,0.000191930246101,75.22119011066047,36.10060488234869,False,-3.39,0.77,0
3840,0,0,0.0,94.277696503,423.213600727,0.000423213600727,75.22126537063424,36.10098274659476,False,-3.39,0.77,0
3841,0,0,0.0,166.715594461,1959.76128719,0.00195976128719,75.2159375388842,36.097665116518456,False,-3.39,0.77,0
3842,0,0,0.0,65.2013223651,313.168662424,0.000313168662424,75.21508267212383,36.09816081988504,False,-3.39,0.77,0
3843,0,0,0.0,64.6416771611,291.558809434,0.000291558809434,75.2198173605638,36.103663156483876,False,-3.39,0.77,0
3844,0,0,0.0,94.3743041116,664.97777462,0.00066497777462,75.22671569053999,36.109350701471975,False,-3.39,0.77,0
3845,0,0,0.0,86.93532635,581.574156239,0.000581574156239,75.22211066320274,36.10909127133138,False,-3.39,0.77,0
3846,0,0,0.0,89.326846787,603.463389682,0.0006034633896819999,75.22341364289537,36.10898536654342,False,-3.39,0.77,0
3847,0,0,0.0,108.939828843,885.019437967,0.000885019437967,75.21832414180491,36.1104834797406,False,-3.39,0.77,0
3848,0,0,0.0,123.264411312,1133.28604814,0.00113328604814,75.21416584712546,36.1005145571329,False,-3.39,0.77,0
3849,0,0,0.0,162.63006164,1907.89318938,0.0019078931893799999,75.21526288997208,36.10842888446551,False,-3.39,0.77,0
3850,0,0,0.0,107.082596935,806.910460398,0.0008069104603980001,75.21480004170039,36.108876343566614,False,-3.39,0.77,0
3851,0,0,0.0,75.2265809811,416.206992765,0.000416206992765,75.21326696311593,36.10798483960298,False,-3.39,0.77,0
3852,0,0,0.0,109.175214779,853.064056905,0.000853064056905,75.21178269502094,36.10948134023988,False,-3.39,0.77,0
3853,0,0,0.0,248.784441593,2755.71719106,0.00275571719106,75.21015629518995,36.109202250788016,False,-3.39,0.77,0
3854,0,0,0.0,299.85911582,5889.75401753,0.00588975401753,75.20657314809257,36.10974645070443,False,-3.39,0.77,0
3855,0,0,0.0,170.315037043,1409.88043393,0.00140988043393,75.20447744903724,36.10883496523796,False,-3.39,0.77,0
3856,0,0,0.0,189.225402125,1710.15520739,0.00171015520739,75.20315338731557,36.10962637311329,False,-3.39,0.77,0
3857,0,0,0.0,203.836888514,2177.75792052,0.00217775792052,75.20424705114075,36.11020373298725,False,-3.39,0.77,0
3858,0,0,0.0,53.6828461133,207.489546737,0.000207489546737,75.20468900613287,36.110938283422094,False,-3.39,0.77,0
3859,0,0,0.0,428.327241939,10853.098683,0.010853098683,75.21954536471782,36.117436246644864,False,-3.39,0.77,0
3860,0,0,0.0,106.939257622,685.101017209,0.000685101017209,75.20974873166125,36.1016501163019,False,-3.39,0.77,0
3861,0,0,0.0,177.060920612,1510.17463795,0.00151017463795,75.20806332378179,36.100991429378304,False,-3.39,0.77,0
3862,0,0,0.0,127.451676504,868.866744046,0.000868866744046,75.20737731070092,36.10026980380523,False,-3.39,0.77,0
3863,0,0,0.0,91.9030513648,510.055790013,0.0005100557900129999,75.20752859478901,36.10101743996603,False,-3.39,0.77,0
3864,0,0,0.0,133.262117775,962.982808209,0.0009629828082090001,75.20663843051166,36.10082169234403,False,-3.39,0.77,0
3865,0,0,0.0,88.5840612859,562.558597697,0.000562558597697,75.20503563567341,36.0994232314939,False,-3.39,0.77,0
3866,0,0,0.0,110.52059175,666.336980132,0.000666336980132,75.20481189133703,36.09991126950329,False,-3.39,0.77,0
3867,0,0,0.0,116.118033766,837.091054293,0.000837091054293,75.20321018874569,36.09961242771357,False,-3.39,0.77,0
3868,0,0,0.0,76.7356671607,440.32147465,0.00044032147465000005,75.20351459596219,36.09980508678285,False,-3.39,0.77,0
3869,0,0,0.0,80.3947706312,493.254480666,0.000493254480666,75.20147617184635,36.10524681655518,False,-3.39,0.77,0
3870,0,0,0.0,356.932135639,7266.22674245,0.00726622674245,75.18591467377021,36.10287398414666,False,-3.39,0.77,0
3871,0,0,0.0,111.472216664,774.240846959,0.000774240846959,75.1883289697122,36.106804405924514,False,-3.39,0.77,0
3872,0,0,0.0,185.338127176,2231.28202737,0.0022312820273699997,75.18698189985116,36.10760972361898,False,-3.39,0.77,0
3873,0,0,0.0,129.36621359,934.983891259,0.000934983891259,75.1883781831263,36.10780072053031,False,-3.39,0.77,0
3874,0,0,0.0,84.0602902034,521.35900342,0.0005213590034200001,75.1884907900562,36.109208262559626,False,-3.39,0.77,0
3875,0,0,0.0,244.453233348,3766.4783327,0.0037664783327,75.19701539898674,36.11057832672154,False,-3.39,0.77,0
3876,0,0,0.0,239.528197166,3921.49414595,0.00392149414595,75.1973858281872,36.111800269226336,False,-3.39,0.77,0
3877,0,0,0.0,390.467474336,6413.14327156,0.006413143271560001,75.19668725006797,36.1114023517615,False,-3.39,0.77,0
3878,0,0,0.0,200.205333378,1666.14020368,0.00166614020368,75.19968396664113,36.11145217367559,False,-3.39,0.77,0
3879,0,0,0.0,97.1205969571,720.165973503,0.000720165973503,75.20070732998197,36.11156126636623,False,-3.39,0.77,0
3880,0,0,0.0,96.6419157369,682.449113315,0.000682449113315,75.20216701463805,36.11099598775872,False,-3.39,0.77,0
3881,0,0,0.0,196.804459402,2543.93647861,0.00254393647861,75.20076277669706,36.10951696443699,False,-3.39,0.77,0
3882,0,0,0.0,135.391544508,1116.7171659,0.0011167171659,75.19973436601065,36.110270335306026,False,-3.39,0.77,0
3883,0,0,0.0,88.4595153051,532.63668821,0.00053263668821,75.2029230222907,36.11223925667828,False,-3.39,0.77,0
3884,0,0,0.0,105.018501156,835.290606522,0.000835290606522,75.20261632314735,36.1124679990006,False,-3.39,0.77,0
3885,0,0,0.0,98.4662636486,691.367304578,0.000691367304578,75.19783636381301,36.1160865547687,False,-3.39,0.77,0
3886,0,0,0.0,294.984178502,3973.82294841,0.00397382294841,75.1905207926447,36.117930737225905,False,-3.39,0.77,0
3887,0,0,0.0,77.0038931767,448.056213328,0.000448056213328,75.19000942528432,36.12058178177323,False,-3.39,0.77,0
3888,0,0,0.0,68.9203014877,328.500819266,0.000328500819266,75.19243221097727,36.12139274732283,False,-3.39,0.77,0
3889,0,0,0.0,132.097762747,977.576944046,0.000977576944046,75.19519450356326,36.11995103933898,False,-3.39,0.77,0
3890,0,0,0.0,97.6843460302,559.772025956,0.000559772025956,75.1964615192037,36.120365835190796,False,-3.39,0.77,0
3891,0,0,0.0,382.189898624,5443.96511022,0.005443965110219999,75.19872137583317,36.12321144759189,False,-3.39,0.77,0
3892,0,0,0.0,173.457814188,1399.49856244,0.0013994985624399998,75.19050226774547,36.1148447826792,False,-3.39,0.77,0
3893,0,0,0.0,70.9123165967,355.971746039,0.00035597174603899996,75.19377626521808,36.11322914129737,False,-3.39,0.77,0
3894,0,0,0.0,176.902071721,1249.74053401,0.00124974053401,75.1946561495687,36.11280742427379,False,-3.39,0.77,0
3895,0,0,0.0,68.8951712075,338.222877211,0.000338222877211,75.19762516638619,36.113570980417784,False,-3.39,0.77,0
3896,0,0,0.0,83.7109794933,521.889651275,0.000521889651275,75.19738780558046,36.11380592529574,False,-3.39,0.77,0
3897,0,0,0.0,70.4085892986,372.394440531,0.000372394440531,75.20221358356599,36.113193719724066,False,-3.39,0.77,0
3898,0,0,0.0,359.808971327,6464.26462803,0.0064642646280299995,75.19121700647717,36.12456223259493,False,-3.39,0.77,0
3899,0,0,0.0,210.292127157,1781.81320644,0.00178181320644,75.1888164503539,36.12464801702874,False,-3.39,0.77,0
3900,0,0,0.0,196.889627372,2573.29069024,0.00257329069024,75.1883145547863,36.12490623413106,False,-3.39,0.77,0
3901,0,0,0.0,522.080057699,7633.60726074,0.0076336072607400005,75.1909515762132,36.123645690974385,False,-3.39,0.77,0
3902,0,0,0.0,171.642748134,1851.7913658,0.0018517913658,75.19373560953943,36.10325983916181,False,-3.39,0.77,0
