sample_id,area,longitude,latitude,is_top200,temperature,rainfall,label,elevation,distance_to_nearest_settlement_km,annual_area_change_km2_per_year,growth_data_available,label_source,matched_event_id,matched_event_name,match_distance_km,matched_reference_row,label_method,label_provenance_status,geographic_group_025deg
5052,0.000990118,75.54925119,35.87779559,0,-9.14,0.75,0,4274,13.424223994049427,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.957738288138355,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5053,0.000772179,75.5481961,35.87741385,0,-9.14,0.75,0,4274,13.320447845811106,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.869708385316464,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5054,0.000511433,75.54818627,35.87707359,0,-9.14,0.75,0,4274,13.301566947528196,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.837766700301124,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5055,0.005096875,75.54648047,35.87772197,0,-9.14,0.75,0,4274,13.201648979542766,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.812928982952588,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5056,0.000746223,75.54748185,35.8771169,0,-9.14,0.75,0,4273,13.248143084813512,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.806614675290884,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5057,0.000956282,75.55440813,35.87661366,0,-9.14,0.75,0,4266,13.773287000320533,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.110657962486037,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5058,0.001685965,75.57225505,35.87807754,0,-9.14,0.75,0,4199,15.289192810454043,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.186227501145034,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5059,0.000684241,75.57181929,35.87796262,0,-9.14,0.75,0,4201,15.248209688319074,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.15234855510515,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5060,0.003076949,75.5731066,35.87558983,0,-9.14,0.75,0,4190,15.244513889312705,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.013181116071227,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5061,0.001448123,75.57250371,35.87440161,0,-9.14,0.75,0,4190,15.141603553720724,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.875469330555816,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5062,0.000534048,75.57067116,35.87323065,0,-9.14,0.75,0,4185,14.938310678751812,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.671621353785763,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5063,0.000926083,75.57062184,35.87303742,0,-9.14,0.75,0,4183,14.925726770616905,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.65189784665726,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5064,0.000774127,75.57164777,35.87300097,0,-9.14,0.75,0,4186,15.009094606716548,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.705184549103535,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5065,0.006107144,75.5722462,35.8711637,0,-9.14,0.75,0,4179,14.979915566727854,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.57727196438223,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5066,0.001381977,75.57464486,35.87039948,0,-9.14,0.75,0,4163,14.992292453703934,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.644622201246257,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5067,0.001870433,75.57887824,35.87021345,0,-9.14,0.75,0,4161,14.869278401619177,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.867783223581267,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5068,0.002025439,75.57266569,35.86615544,0,-9.14,0.75,0,4138,14.592967684615695,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.165042241593387,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5069,0.003288533,75.57310187,35.86653994,0,-9.14,0.75,0,4143,14.62194964923531,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.22297136707086,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5070,0.000398021,75.5744466,35.86700732,0,-9.14,0.75,0,4158,14.63595790192866,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.33949972862387,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5071,0.000613754,75.57576651,35.86692322,0,-9.14,0.75,0,4149,14.592940140363924,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.407223487879303,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5072,0.00027586,75.57756837,35.86624489,0,-9.14,0.75,0,4140,14.475315464118196,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.45190167278004,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5073,0.002603618,75.57579688,35.85953281,0,-9.14,0.75,0,4102,13.805820884711924,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.777200095544252,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5074,0.001731006,75.58543668,35.85912214,0,-9.14,0.75,0,4099,13.527469925991552,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.3122922623031,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5075,0.000799826,75.58405493,35.85608939,0,-9.14,0.75,0,4090,13.231619908217144,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.977995858127894,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5076,0.001084193,75.58134577,35.85462579,0,-9.14,0.75,0,4078,13.139521827726991,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.69389617433124,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5077,0.00100065,75.57578142,35.85578227,0,-9.14,0.75,0,4089,13.4088142308043,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.459490709091575,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5078,0.002044354,75.57742353,35.8538015,0,-9.14,0.75,0,4069,13.153925569845956,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.390801420652494,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5079,0.002167971,75.5762809,35.85348201,0,-9.14,0.75,0,4070,13.151638570992782,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.296160766039424,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5080,0.001543372,75.57519295,35.8525769,0,-9.14,0.75,0,4077,13.08696026212754,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.155876324540287,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5081,0.000869004,75.57991616,35.85265675,0,-9.14,0.75,0,4061,12.965880719780474,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.444881977015495,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5082,0.000895067,75.58036417,35.8519012,0,-9.14,0.75,0,4058,12.87378695648708,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.409448028073694,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5083,0.001588845,75.58047901,35.85114015,0,-9.14,0.75,0,4051,12.789778075503706,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.353653158389463,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5084,0.003524715,75.58167154,35.85047358,0,-9.14,0.75,0,4051,12.68799654820441,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.371266400921797,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5085,0.000839612,75.5844274,35.84858217,0,-9.14,0.75,0,4052,12.417249650077418,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.38583784533253,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5086,0.001034167,75.58579738,35.84620629,0,-9.14,0.75,0,4001,12.129666539238602,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.27895915828563,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5087,0.004409906,75.58199506,35.84458579,0,-9.14,0.75,0,4015,12.052864927554284,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.91214558909994,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5088,0.001292633,75.58375824,35.84361222,0,-9.14,0.75,0,4014,11.903068679975988,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.943567787981983,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5089,0.000225614,75.58348237,35.8439446,0,-9.14,0.75,0,4013,11.945602616031373,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.953014731758856,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5090,0.000460168,75.58322148,35.84372827,0,-9.14,0.75,0,4015,11.92934654208383,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.919378196610815,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5091,0.001676816,75.57977802,35.84365236,0,-9.14,0.75,0,4015,12.0148344996579,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.699464212412177,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5092,0.000652728,75.57646247,35.84065754,0,-9.14,0.75,0,4015,11.798582346985704,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.252183285364655,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5093,0.000436209,75.57718553,35.84102197,0,-9.14,0.75,0,4001,11.81442482210772,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,26.326382864366117,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5094,0.005008304,75.57130905,35.83367515,0,-9.14,0.75,0,4087,11.25163857591126,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,25.369387608586766,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5095,0.001358848,75.58259534,35.83128233,0,-9.14,0.75,0,3940,10.630705269511418,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,25.897168372523222,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5096,0.00104143,75.57470699,35.83024212,0,-9.14,0.75,0,3980,10.779657602264065,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,25.310107928563937,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5097,0.001528834,75.57873141,35.8492884,0,-9.14,0.75,0,4043,12.639995956687574,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.095367247449882,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5098,0.000625542,75.58432105,35.86353039,0,-9.14,0.75,0,4114,14.027452749263208,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.614254390573823,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5099,0.000308824,75.58508015,35.86207356,0,-9.14,0.75,0,4105,13.853832583837578,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.537002683898077,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5100,0.001462722,75.55140406,35.83653655,0,-9.14,0.75,0,4149,12.118912083904162,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.406085560621417,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5101,0.001030085,75.55825075,35.83376767,0,-9.14,0.75,0,4124,11.783819076738396,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.577996232830333,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5102,0.001047291,75.56670559,35.8302113,0,-9.14,0.75,0,4077,11.078963794923238,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.804233549591554,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5103,0.000454536,75.57125104,35.83060758,0,-9.14,0.75,0,4061,10.942401249780191,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,25.120440608319917,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5104,0.009542318,75.55866851,35.82595485,0,-9.14,0.75,0,4086,11.0123109893826,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.962482900094987,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5105,0.001806819,75.55951456,35.82707318,0,-9.14,0.75,0,4077,11.080418077928757,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.105363504180705,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5106,0.001670492,75.56068737,35.82668219,0,-9.14,0.75,0,4070,10.989741195753362,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.146115600707326,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5107,0.001608317,75.56227539,35.82270064,0,-9.14,0.75,0,4086,10.535098334911469,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.926037512964456,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5108,0.000298158,75.56359106,35.82326124,0,-9.14,0.75,0,4065,10.529515230847249,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.053562964563984,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5109,0.000752785,75.56452976,35.82276265,0,-9.14,0.75,0,4057,10.439490429339031,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.073442069671668,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5110,0.002066737,75.56302519,35.82132252,0,-9.14,0.75,0,4047,10.368760786732093,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.86419256217898,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5111,0.006527981,75.56432804,35.82060721,0,-9.14,0.75,0,4037,10.24070183921424,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.89072330230747,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5112,0.002821345,75.56601054,35.81874832,0,-9.14,0.75,0,4040,9.9857655941586,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,23.85339208044328,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5113,0.003193372,75.56974621,35.81881812,0,-9.14,0.75,0,4049,9.828076107593898,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,24.100843373740616,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5114,0.004378321,75.56816081,35.86956144,0,-9.14,0.75,0,4175,14.57173390654258,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.21066860125145,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5115,0.000602646,75.56605683,35.87327028,0,-9.14,0.75,0,4212,14.55931469480909,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.4235381377789,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5116,0.000506694,75.56552766,35.87342988,0,-9.14,0.75,0,4209,14.52302732682011,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,28.409133288300065,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5117,0.001148182,75.56728965,35.86743691,0,-9.14,0.75,0,4164,14.41094309432237,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,27.976032459800564,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5118,0.000561125,75.57912937,35.87285947,0,-9.14,0.75,0,4168,15.147964214870676,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.110549023775338,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5119,0.001447746,75.57888889,35.876123,0,-9.14,0.75,0,4182,15.504739881494086,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.38048382297315,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5120,0.000855452,75.57860299,35.87715561,0,-9.14,0.75,0,4180,15.622362962654083,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.454622151041534,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5121,0.000440679,75.57223517,35.88230915,0,-9.14,0.75,0,4229,15.492227678554515,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.56121220611764,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5122,0.001043955,75.56558107,35.88608863,0,-9.14,0.75,0,4225,15.073075297478525,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.54995598936566,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5123,0.000391413,75.56601872,35.88554677,0,-9.14,0.75,0,4220,15.107013474477316,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.523543251167855,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5124,0.004166838,75.56318538,35.88467683,0,-9.14,0.75,0,4221,14.844538407522206,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.297568720025083,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5125,0.001777049,75.56513375,35.8855989,0,-9.14,0.75,0,4222,15.028092278700363,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,29.48227476031309,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5126,0.002371281,75.58273832,35.89110177,0,-9.14,0.75,0,4334,16.667990879485867,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,30.910122904344494,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5127,0.002694918,75.58348279,35.90044239,0,-9.14,0.75,0,4378,16.885366115181544,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.78485267315022,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5128,0.000797692,75.58390549,35.90087515,0,-9.14,0.75,0,4378,16.931332495128178,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.846121557519698,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5129,0.00042269,75.58536887,35.90252362,0,-9.14,0.75,0,4396,17.094321531329378,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,32.071750124235365,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5130,0.000494559,75.58299919,35.89882053,0,-9.14,0.75,0,4370,16.811733066100395,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.61346665458131,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5131,0.000298241,75.57681144,35.89813193,0,-9.14,0.75,0,4375,16.24939571714892,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,31.22631068766554,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5132,0.005934596,75.55172824,35.81372511,0,-9.14,0.75,0,4634,10.243468747916642,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,22.547579995411628,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5133,0.023381777,75.62890368,35.91492027,0,-9.14,0.75,0,4422,19.34728935477264,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.56770774728723,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5134,0.003614537,75.62757871,35.91936893,0,-9.14,0.75,0,4429,19.837995448310124,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.87345685791316,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5135,0.000388067,75.63466091,35.91914372,0,-9.14,0.75,0,4424,19.840963334546007,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.628616526790026,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5136,0.000190328,75.6348732,35.91902378,0,-9.14,0.75,0,4423,19.82880727520725,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.60575123612753,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5137,0.00040381,75.63264767,35.91948645,0,-9.14,0.75,0,4429,19.86897730211293,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.781951337397516,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5138,0.00017395,75.63057203,35.92030848,0,-9.14,0.75,0,4432,19.95169822446606,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.9777077423349,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5139,0.000577787,75.62680981,35.92370583,0,-9.14,0.75,0,4436,20.31829624882477,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.20524906729888,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5140,0.00030499,75.62581181,35.92430299,0,-9.14,0.75,0,4436,20.3827545983382,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.20125091959373,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5141,0.000678102,75.61538448,35.92981138,0,-9.14,0.75,0,4454,20.466214021491776,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.115013173432565,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5142,0.001271858,75.61459123,35.93007902,0,-9.14,0.75,0,4451,20.407273157435203,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.096354947535254,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5143,0.000201484,75.61334912,35.92994421,0,-9.14,0.75,0,4447,20.29622771494253,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.01788778882536,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5144,0.002199763,75.61089884,35.93052384,0,-9.14,0.75,0,4443,20.10648770995779,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,35.93957585730716,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5145,0.001129636,75.61546416,35.93432347,0,-9.14,0.75,0,4454,20.63099394696208,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.522801708371624,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5146,0.001016302,75.61768039,35.93387825,0,-9.14,0.75,0,4456,20.80381973196439,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,36.601095936293305,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5147,0.000437972,75.61128347,35.96743692,0,-9.14,0.75,0,4572,21.77502183758095,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.34839164606511,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5148,0.000524294,75.61287038,35.96743161,0,-9.14,0.75,0,4568,21.90030854938158,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.42491695223268,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5149,0.003390935,75.6167473,35.96309818,0,-9.14,0.75,0,4522,21.98638902769228,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.21258118671799,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5150,0.001785574,75.61775052,35.96214203,0,-9.14,0.75,0,4515,22.01941517765252,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.17418123592683,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5151,0.001632579,75.6189987,35.96134294,0,-9.14,0.75,0,4512,22.08076088368413,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.163024804533194,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5152,0.000106302,75.61896582,35.96006108,0,-9.14,0.75,0,4511,22.01569478009033,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.043336839951714,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5153,0.00087838,75.6231586,35.9583255,0,-9.14,0.75,0,4530,22.2740267819683,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,39.09726305261154,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5154,0.000999323,75.6238858,35.95406928,0,-9.14,0.75,0,4474,22.13862285671312,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.74707537336094,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
5155,0.001238181,75.62820112,35.95289178,0,-9.14,0.75,0,4475,22.44315194919071,,0,pakistan_hazardous_lakes_unique.csv (upstream provenance unverified),,,38.796158414303925,,WGS84 geodesic distance to nearest reference coordinate <= 5 km,experimental_proxy_unverified,143_302
