lake_id,name,latitude,longitude,elevation_m,distance_to_nearest_settlement_km,reference_area_km2,updated_at
PKGL-04106,,36.13991002,75.09869582,3551.0,10.03058521385291,0.000404516,2026-09-01T06:54:27.896595+00:00
PKGL-04107,,36.14292758,75.09749887,3532.0,9.814930370989128,0.000551984,2026-09-01T06:54:27.896595+00:00
PKGL-04108,,36.14278708,75.09626955,3525.0,9.715927027405035,0.000719735,2026-09-01T06:54:27.896595+00:00
PKGL-04109,,36.14540017,75.09941273,3549.0,9.892026521300934,0.00194639,2026-09-01T06:54:27.896595+00:00
PKGL-04110,,36.14422648,75.09271736,3516.0,9.361959051943863,0.000390899,2026-09-01T06:54:27.896595+00:00
PKGL-04111,,36.14749645,75.11962642,3651.0,11.580219486786502,0.000836644,2026-09-01T06:54:27.896595+00:00
PKGL-04112,,36.14724989,75.11949216,3647.0,11.574971012034055,0.000222693,2026-09-01T06:54:27.896595+00:00
PKGL-04113,,36.14730037,75.11813063,3661.0,11.454898090041642,0.001383475,2026-09-01T06:54:27.896595+00:00
PKGL-04114,,36.14810788,75.11807363,3658.0,11.42878398737264,0.000194304,2026-09-01T06:54:27.896595+00:00
PKGL-04115,,36.14728598,75.11443627,3627.0,11.133475556286353,0.000484298,2026-09-01T06:54:27.896595+00:00
PKGL-04116,,36.14753146,75.10846002,3602.0,10.60717512681419,0.00030614,2026-09-01T06:54:27.896595+00:00
PKGL-04117,,36.14358752,75.12040255,3675.0,11.75696742790645,0.00041046,2026-09-01T06:54:27.896595+00:00
PKGL-04118,,36.14395788,75.1145801,3638.0,11.242687648881304,0.000424791,2026-09-01T06:54:27.896595+00:00
PKGL-04119,,36.14273283,75.11603406,3633.0,11.406227029559805,0.002784541,2026-09-01T06:54:27.896595+00:00
PKGL-04120,,36.14515562,75.10245407,3562.0,10.16096126963731,0.001539297,2026-09-01T06:54:27.896595+00:00
PKGL-04121,,36.133656,75.1123196,3626.0,11.423219495095694,0.000460707,2026-09-01T06:54:27.896595+00:00
PKGL-04122,,36.13303347,75.11239121,3626.0,11.45514049381443,0.000879283,2026-09-01T06:54:27.896595+00:00
PKGL-04123,,36.13270434,75.11170317,3624.0,11.4118814476997,0.000333876,2026-09-01T06:54:27.896595+00:00
PKGL-04124,,36.1329951,75.11054392,3628.0,11.30332365085771,0.000423273,2026-09-01T06:54:27.896595+00:00
PKGL-04125,,36.130966,75.10820954,3627.0,11.199779463282352,0.001204347,2026-09-01T06:54:27.896595+00:00
PKGL-04126,,36.13063567,75.1084408,3632.0,11.233717545234406,0.000420548,2026-09-01T06:54:27.896595+00:00
PKGL-04127,,36.1311332,75.10999393,3635.0,11.338925220960876,0.000449355,2026-09-01T06:54:27.896595+00:00
PKGL-04128,,36.12954808,75.11319443,3641.0,11.672960857296903,0.002085797,2026-09-01T06:54:27.896595+00:00
PKGL-04129,,36.12941107,75.11537178,3623.0,11.858196432899469,0.000490895,2026-09-01T06:54:27.896595+00:00
PKGL-04130,,36.12877022,75.11175026,3652.0,11.589956766583338,0.001027741,2026-09-01T06:54:27.896595+00:00
PKGL-04131,,36.13115777,75.11458565,3626.0,11.716975458837386,0.000366231,2026-09-01T06:54:27.896595+00:00
PKGL-04132,,36.13218473,75.11168552,3621.0,11.432623777910557,0.000258178,2026-09-01T06:54:27.896595+00:00
PKGL-04133,,36.12951327,75.11032957,3653.0,11.439626738619545,0.001003838,2026-09-01T06:54:27.896595+00:00
PKGL-04134,,36.14812282,75.12143554,3675.0,11.722259942363223,0.002571399,2026-09-01T06:54:27.896595+00:00
PKGL-04135,,36.14723744,75.12407345,3679.0,11.975308689687646,0.001197381,2026-09-01T06:54:27.896595+00:00
PKGL-04136,,36.14676218,75.12439647,3691.0,12.015743106111175,0.002414966,2026-09-01T06:54:27.896595+00:00
PKGL-04137,,36.14454211,75.12373403,3685.0,12.018090668576114,0.000721803,2026-09-01T06:54:27.896595+00:00
PKGL-04138,,36.14390519,75.12218392,3673.0,11.901847612639305,0.001624918,2026-09-01T06:54:27.896595+00:00
PKGL-04139,,36.14398741,75.12651808,3676.0,12.275551582079832,0.000336543,2026-09-01T06:54:27.896595+00:00
PKGL-04140,,36.14472107,75.12739756,3697.0,12.331690972862171,0.001086083,2026-09-01T06:54:27.896595+00:00
PKGL-04141,,36.14629598,75.12866406,3695.0,12.400528005321563,0.001244864,2026-09-01T06:54:27.896595+00:00
PKGL-04142,,36.1465597,75.12995789,3712.0,12.506967291633623,0.000900503,2026-09-01T06:54:27.896595+00:00
PKGL-04143,,36.1453739,75.13066937,3706.0,12.599476969432658,0.00053914,2026-09-01T06:54:27.896595+00:00
PKGL-04144,,36.138289,75.12582942,3694.0,12.39211236719466,0.001370834,2026-09-01T06:54:27.896595+00:00
PKGL-04145,,36.14047335,75.12942086,3698.0,12.630509751976485,0.000582598,2026-09-01T06:54:27.896595+00:00
PKGL-04146,,36.14065418,75.12910425,3698.0,12.597626281335277,0.000482859,2026-09-01T06:54:27.896595+00:00
PKGL-04147,,36.12281459,75.13932598,3803.0,14.124879182770655,0.001716062,2026-09-01T06:54:27.896595+00:00
PKGL-04148,,36.12753913,75.13500548,3721.0,13.56794566322164,0.000423802,2026-09-01T06:54:27.896595+00:00
PKGL-04149,,36.12827164,75.13557217,3719.0,13.586033817746856,0.000227361,2026-09-01T06:54:27.896595+00:00
PKGL-04150,,36.12874536,75.13533647,3713.0,13.547497603110074,0.000188795,2026-09-01T06:54:27.896595+00:00
PKGL-04151,,36.12850463,75.13892189,3722.0,13.858361472672335,0.000422763,2026-09-01T06:54:27.896595+00:00
PKGL-04152,,36.12800572,75.14239532,3711.0,14.170199441456118,0.000473269,2026-09-01T06:54:27.896595+00:00
PKGL-04153,,36.1288059,75.14377257,3719.0,14.256173347550488,0.000533255,2026-09-01T06:54:27.896595+00:00
PKGL-04154,,36.13076753,75.14385357,3713.0,14.19112810656228,0.001490014,2026-09-01T06:54:27.896595+00:00
PKGL-04155,,36.13087142,75.14331569,3717.0,14.141679119126795,0.000752703,2026-09-01T06:54:27.896595+00:00
PKGL-04156,,36.13564921,75.14454655,3721.0,14.084950241795823,0.001663426,2026-09-01T06:54:27.896595+00:00
PKGL-04157,,36.13807401,75.14419943,3735.0,13.980019929998685,0.000488084,2026-09-01T06:54:27.896595+00:00
PKGL-04158,,36.13767842,75.14364671,3731.0,13.944188791218062,0.000989087,2026-09-01T06:54:27.896595+00:00
PKGL-04159,,36.13841249,75.14381719,3738.0,13.93684687300638,0.001091598,2026-09-01T06:54:27.896595+00:00
PKGL-04160,,36.13818789,75.14320296,3733.0,13.89043973107134,0.002198709,2026-09-01T06:54:27.896595+00:00
PKGL-04161,,36.1395734,75.14390767,3738.0,13.910700446208756,0.003673328,2026-09-01T06:54:27.896595+00:00
PKGL-04162,,36.13974515,75.14323829,3737.0,13.847696253959215,0.000384588,2026-09-01T06:54:27.896595+00:00
PKGL-04163,,36.14012513,75.14188141,3733.0,13.719071077356611,0.001349362,2026-09-01T06:54:27.896595+00:00
PKGL-04164,,36.14223131,75.1393852,3733.0,13.443141407800066,0.00042083,2026-09-01T06:54:27.896595+00:00
PKGL-04165,,36.14158882,75.13905561,3726.0,13.432235628919525,0.000566371,2026-09-01T06:54:27.896595+00:00
PKGL-04166,,36.1404237,75.13826307,3719.0,13.39668412445305,0.002457902,2026-09-01T06:54:27.896595+00:00
PKGL-04167,,36.13911288,75.13591053,3662.0,13.23238341408548,0.001065684,2026-09-01T06:54:27.896595+00:00
PKGL-04168,,36.13973141,75.13954993,3711.0,13.528432243870554,0.005308327,2026-09-01T06:54:27.896595+00:00
PKGL-04169,,36.1407846,75.14548581,3771.0,14.013709460983549,0.000758759,2026-09-01T06:54:27.896595+00:00
PKGL-04170,,36.14234988,75.14502673,3782.0,13.93161143163571,0.00101387,2026-09-01T06:54:27.896595+00:00
PKGL-04171,,36.13098122,75.14115444,3709.0,13.954136572605876,0.000871607,2026-09-01T06:54:27.896595+00:00
PKGL-04172,,36.13190477,75.13873457,3715.0,13.715217116464718,0.000303274,2026-09-01T06:54:27.896595+00:00
PKGL-04173,,36.12770025,75.13205014,3725.0,13.314440383101452,0.001195499,2026-09-01T06:54:27.896595+00:00
PKGL-04174,,36.11620177,75.15387597,3782.0,15.61545449776462,0.00227113,2026-09-01T06:54:27.896595+00:00
PKGL-04175,,36.11638335,75.15537652,3758.0,15.73130382220541,0.000840258,2026-09-01T06:54:27.896595+00:00
PKGL-04176,,36.11590139,75.15526027,3775.0,15.742850116976015,0.000503861,2026-09-01T06:54:27.896595+00:00
PKGL-04177,,36.11775618,75.15015396,3761.0,15.240001001200865,0.000993428,2026-09-01T06:54:27.896595+00:00
PKGL-04178,,36.11881774,75.14986465,3769.0,15.169761541957817,0.000484615,2026-09-01T06:54:27.896595+00:00
PKGL-04179,,36.11880314,75.15148276,3761.0,15.304352538985516,0.000302708,2026-09-01T06:54:27.896595+00:00
PKGL-04180,,36.11924825,75.15136344,3766.0,15.275404617797196,0.000423641,2026-09-01T06:54:27.896595+00:00
PKGL-04181,,36.11972392,75.15170229,3760.0,15.283331467973971,0.002481697,2026-09-01T06:54:27.896595+00:00
PKGL-04182,,36.12013751,75.15126937,3762.0,15.229908868657052,0.0006349,2026-09-01T06:54:27.896595+00:00
PKGL-04183,,36.11915151,75.14595738,3810.0,14.832423102482991,0.000489067,2026-09-01T06:54:27.896595+00:00
PKGL-04184,,36.11940672,75.14641871,3798.0,14.859300476661918,0.000385546,2026-09-01T06:54:27.896595+00:00
PKGL-04185,,36.12466918,75.14918429,3753.0,14.871135025252215,0.001484886,2026-09-01T06:54:27.896595+00:00
PKGL-04186,,36.12608478,75.1556053,3753.0,15.358909242996493,0.001830093,2026-09-01T06:54:27.896595+00:00
PKGL-04187,,36.12658688,75.15597598,3760.0,15.37189363914408,0.000206204,2026-09-01T06:54:27.896595+00:00
PKGL-04188,,36.12548936,75.1568888,3747.0,15.489653905273324,0.008217863,2026-09-01T06:54:27.896595+00:00
PKGL-04189,,36.12465077,75.15491195,3762.0,15.354101523454489,0.00067469,2026-09-01T06:54:27.896595+00:00
PKGL-04190,,36.12485389,75.15410324,3763.0,15.278125092818268,0.00035674,2026-09-01T06:54:27.896595+00:00
PKGL-04191,,36.12594761,75.15115545,3732.0,14.987735809180627,0.000121907,2026-09-01T06:54:27.896595+00:00
PKGL-04192,,36.12757481,75.15807033,3742.0,15.514381138952476,0.003021943,2026-09-01T06:54:27.896595+00:00
PKGL-04193,,36.12747456,75.15675032,3767.0,15.405614061817763,0.000244521,2026-09-01T06:54:27.896595+00:00
PKGL-04194,,36.12819493,75.15488646,3756.0,15.221373792429372,0.000663249,2026-09-01T06:54:27.896595+00:00
PKGL-04195,,36.12730956,75.15419329,3740.0,15.194294169513457,0.00058283,2026-09-01T06:54:27.896595+00:00
PKGL-04196,,36.12867667,75.15704039,3773.0,15.387942069422987,0.000466769,2026-09-01T06:54:27.896595+00:00
PKGL-04197,,36.13005843,75.15274881,3756.0,14.973812723058764,7.67e-05,2026-09-01T06:54:27.896595+00:00
PKGL-04198,,36.1301835,75.15139756,3762.0,14.854176293841617,0.000593743,2026-09-01T06:54:27.896595+00:00
PKGL-04199,,36.12881804,75.15228248,3761.0,14.977632209938673,0.00028874,2026-09-01T06:54:27.896595+00:00
PKGL-04200,,36.12894149,75.15124279,3748.0,14.884789564653712,0.000297938,2026-09-01T06:54:27.896595+00:00
PKGL-04201,,36.12927872,75.14929426,3735.0,14.707037985193036,0.000484526,2026-09-01T06:54:27.896595+00:00
PKGL-04202,,36.13017555,75.1488455,3736.0,14.6369326808303,0.001710451,2026-09-01T06:54:27.896595+00:00
PKGL-04203,,36.13083733,75.14726731,3722.0,14.47918827518448,0.000189287,2026-09-01T06:54:27.896595+00:00
PKGL-04204,,36.13592715,75.16006671,3803.0,15.417303593925498,0.003533397,2026-09-01T06:54:27.896595+00:00
PKGL-04205,,36.13590609,75.15947565,3782.0,15.36666764260627,0.001747784,2026-09-01T06:54:27.896595+00:00
PKGL-04206,,36.13557114,75.15914158,3772.0,15.347491649553564,0.000806522,2026-09-01T06:54:27.896595+00:00
PKGL-04207,,36.13614969,75.15778333,3777.0,15.212896254643052,0.00066083,2026-09-01T06:54:27.896595+00:00
PKGL-04208,,36.13661526,75.15755051,3785.0,15.17922625149598,0.001402709,2026-09-01T06:54:27.896595+00:00
PKGL-04209,,36.13702671,75.15623331,3782.0,15.053131045219772,0.001768893,2026-09-01T06:54:27.896595+00:00
PKGL-04210,,36.13714171,75.15335187,3773.0,14.799941639400195,0.001636708,2026-09-01T06:54:27.896595+00:00
PKGL-04211,,36.1371252,75.15453017,3776.0,14.902570775754276,0.000508469,2026-09-01T06:54:27.896595+00:00
PKGL-04212,,36.13784059,75.15532581,3787.0,14.95118301339398,0.014879975,2026-09-01T06:54:27.896595+00:00
PKGL-04213,,36.13899245,75.1549524,3809.0,14.886681916116975,0.001709814,2026-09-01T06:54:27.896595+00:00
PKGL-04214,,36.13903738,75.15423308,3796.0,14.82285126246975,0.001237487,2026-09-01T06:54:27.896595+00:00
PKGL-04215,,36.14006794,75.15559972,3849.0,14.91412638854326,0.001565611,2026-09-01T06:54:27.896595+00:00
PKGL-04216,,36.13983217,75.15111514,3778.0,14.5297172800249,0.000790423,2026-09-01T06:54:27.896595+00:00
PKGL-04217,,36.13984304,75.149689,3781.0,14.405319534007011,0.001877669,2026-09-01T06:54:27.896595+00:00
PKGL-04218,,36.13975025,75.14605416,3761.0,14.091959053255616,0.001484,2026-09-01T06:54:27.896595+00:00
PKGL-04219,,36.1392277,75.15007963,3778.0,14.456383450763315,0.000364774,2026-09-01T06:54:27.896595+00:00
PKGL-04220,,36.13799092,75.14683811,3759.0,14.210802635876377,0.000931988,2026-09-01T06:54:27.896595+00:00
PKGL-04221,,36.1389553,75.14690832,3760.0,14.188764342177905,0.000177911,2026-09-01T06:54:27.896595+00:00
PKGL-04222,,36.13622265,75.14749846,3742.0,14.321291502165268,0.001301137,2026-09-01T06:54:27.896595+00:00
PKGL-04223,,36.12846967,75.14512121,3722.0,14.382814656677766,0.000440417,2026-09-01T06:54:27.896595+00:00
PKGL-04224,,36.1418759,75.1484739,3807.0,14.244857600272708,0.001412236,2026-09-01T06:54:27.896595+00:00
PKGL-04225,,36.14157259,75.1497673,3808.0,14.365674165394248,0.001050723,2026-09-01T06:54:27.896595+00:00
PKGL-04226,,36.14103848,75.15101813,3813.0,14.488848767762788,0.001773514,2026-09-01T06:54:27.896595+00:00
PKGL-04227,,36.14074468,75.15155672,3813.0,14.543599467425148,0.000433581,2026-09-01T06:54:27.896595+00:00
PKGL-04228,,36.14001415,75.15330675,3810.0,14.715656062896828,0.000751831,2026-09-01T06:54:27.896595+00:00
PKGL-04229,,36.14036077,75.15242982,3806.0,14.629944067225344,0.001306719,2026-09-01T06:54:27.896595+00:00
PKGL-04230,,35.76997818,76.41534873,4419.0,35.929486264681195,0.001009088,2026-09-01T06:54:27.896595+00:00
PKGL-04231,,35.77904101,76.43497467,5386.0,37.21715809086773,0.000791514,2026-09-01T06:54:27.896595+00:00
PKGL-04232,,35.73462559,76.35171899,4187.0,31.628694315077063,0.001468851,2026-09-01T06:54:27.896595+00:00
PKGL-04233,,35.79230923,76.38280419,4998.0,38.10320516387301,0.021733455,2026-09-01T06:54:27.896595+00:00
PKGL-04234,,35.79783522,76.39750048,4640.0,38.81596033144361,0.002790359,2026-09-01T06:54:27.896595+00:00
PKGL-04235,,35.76117499,76.31720852,4179.0,34.77247813297206,0.000726022,2026-09-01T06:54:27.896595+00:00
PKGL-04236,,35.76027443,76.31804014,4173.0,34.66498012890628,0.000356949,2026-09-01T06:54:27.896595+00:00
PKGL-04237,,35.75898169,76.31879045,4167.0,34.514979719526245,0.000494327,2026-09-01T06:54:27.896595+00:00
PKGL-04238,,35.77024984,76.31272198,4233.0,35.82013815078218,0.000523525,2026-09-01T06:54:27.896595+00:00
PKGL-04239,,35.74467239,76.24039621,3943.0,34.42616757295283,0.000852233,2026-09-01T06:54:27.896595+00:00
PKGL-04240,,35.73950365,76.24086869,3887.0,33.86675091229496,0.001868032,2026-09-01T06:54:27.896595+00:00
PKGL-04241,,35.73964603,76.24754663,3905.0,33.697803298337035,0.001127898,2026-09-01T06:54:27.896595+00:00
PKGL-04242,,35.73905615,76.24989975,3924.0,33.57257511476378,0.001325855,2026-09-01T06:54:27.896595+00:00
PKGL-04243,,35.73869545,76.27621074,3992.0,32.91905246757506,0.00349666,2026-09-01T06:54:27.896595+00:00
PKGL-04244,,35.74546322,76.28229333,4017.0,33.53600669646026,0.000558818,2026-09-01T06:54:27.896595+00:00
PKGL-04245,,35.72995115,76.28731479,4017.0,31.7550253218918,0.002416529,2026-09-01T06:54:27.896595+00:00
PKGL-04246,,35.73131889,76.29514339,4023.0,31.76959538840756,0.000345439,2026-09-01T06:54:27.896595+00:00
PKGL-04247,,35.61272825,76.23591119,4985.0,21.18255399869229,0.006828446,2026-09-01T06:54:27.896595+00:00
PKGL-04248,,35.62279889,76.21679852,5434.0,23.057134827022647,0.006850999,2026-09-01T06:54:27.896595+00:00
PKGL-04249,,35.62167995,76.21885737,5325.0,22.85051263563689,0.010117214,2026-09-01T06:54:27.896595+00:00
PKGL-04250,,35.62686129,76.24706821,5199.0,22.05996362905186,0.003424589,2026-09-01T06:54:27.896595+00:00
PKGL-04251,,35.71007961,76.20347988,3733.0,32.09883972180929,0.000782911,2026-09-01T06:54:27.896595+00:00
PKGL-04252,,35.742258,76.18345613,3951.0,31.432554905710724,0.00208897,2026-09-01T06:54:27.896595+00:00
PKGL-04253,,35.7422398,76.18167893,3953.0,31.27836142795715,0.000519628,2026-09-01T06:54:27.896595+00:00
PKGL-04254,,35.74370604,76.18187165,3952.0,31.342406508724125,0.000311115,2026-09-01T06:54:27.896595+00:00
PKGL-04255,,35.72738204,76.19156008,3792.0,31.70926223228949,0.000933549,2026-09-01T06:54:27.896595+00:00
PKGL-04256,,35.7270645,76.19771212,3783.0,32.24161988506497,0.000657565,2026-09-01T06:54:27.896595+00:00
PKGL-04257,,35.72705569,76.19910868,3779.0,32.36417612059566,0.000299357,2026-09-01T06:54:27.896595+00:00
PKGL-04258,,35.72760351,76.19781994,3790.0,32.26477188824192,0.000833614,2026-09-01T06:54:27.896595+00:00
PKGL-04259,,35.72632354,76.20242614,3776.0,32.63776345450189,0.000768615,2026-09-01T06:54:27.896595+00:00
PKGL-04260,,35.72692688,76.20296141,3779.0,32.69981560186885,0.000928567,2026-09-01T06:54:27.896595+00:00
PKGL-04261,,35.75257367,76.17781228,4043.0,31.29875496767424,0.020226711,2026-09-01T06:54:27.896595+00:00
PKGL-04262,,35.75466016,76.22645379,4097.0,35.545989996973454,0.001548378,2026-09-01T06:54:27.896595+00:00
PKGL-04263,,35.75624303,76.22535896,4132.0,35.503497034250195,0.000665018,2026-09-01T06:54:27.896595+00:00
PKGL-04264,,35.75723726,76.22374098,4143.0,35.39732445391458,0.000792915,2026-09-01T06:54:27.896595+00:00
PKGL-04265,,35.75851308,76.22149217,4140.0,35.24719138213455,0.001013138,2026-09-01T06:54:27.896595+00:00
PKGL-04266,,35.77385168,76.20968161,4265.0,34.811321308839936,0.00058019,2026-09-01T06:54:27.896595+00:00
PKGL-04267,,35.77404356,76.21024228,4275.0,34.86619203566938,0.001581068,2026-09-01T06:54:27.896595+00:00
PKGL-04268,,35.77340352,76.21313064,4253.0,35.084056914829546,0.000886023,2026-09-01T06:54:27.896595+00:00
PKGL-04269,,35.77568852,76.21693202,4233.0,35.49512459023645,0.001119697,2026-09-01T06:54:27.896595+00:00
PKGL-04270,,35.77843309,76.21625216,4282.0,35.54864905966608,0.003051929,2026-09-01T06:54:27.896595+00:00
PKGL-04271,,35.79340642,76.18784241,4713.0,33.86699943596477,0.002066831,2026-09-01T06:54:27.896595+00:00
PKGL-04272,,35.79355268,76.1845028,5103.0,33.60306351542389,0.003312098,2026-09-01T06:54:27.896595+00:00
PKGL-04273,,35.79383251,76.18568866,4992.0,33.71284354478876,0.001457985,2026-09-01T06:54:27.896595+00:00
PKGL-04274,,35.75433872,76.16958069,4096.0,30.663048690852385,0.00127526,2026-09-01T06:54:27.896595+00:00
PKGL-04275,,35.75399922,76.16686799,4104.0,30.41995521434497,0.000877303,2026-09-01T06:54:27.896595+00:00
PKGL-04276,,35.75464398,76.16536153,4111.0,30.31666863580068,0.000412481,2026-09-01T06:54:27.896595+00:00
PKGL-04277,,35.75566026,76.16568538,4116.0,30.38305705892102,0.000441328,2026-09-01T06:54:27.896595+00:00
PKGL-04278,,35.75896145,76.16498337,4134.0,30.45292011598443,0.000855037,2026-09-01T06:54:27.896595+00:00
PKGL-04279,,35.76004663,76.15694617,4195.0,29.82109903030567,0.000350778,2026-09-01T06:54:27.896595+00:00
PKGL-04280,,35.75964708,76.15899239,4180.0,29.976489444338885,0.000382335,2026-09-01T06:54:27.896595+00:00
PKGL-04281,,35.76637812,76.14706086,4295.0,29.26866855763944,0.000552888,2026-09-01T06:54:27.896595+00:00
PKGL-04282,,35.76821282,76.14653519,4300.0,29.30759408938042,0.000357782,2026-09-01T06:54:27.896595+00:00
PKGL-04283,,35.54586037,76.00351561,4118.0,15.6997388315302,0.00286762,2026-09-01T06:54:27.896595+00:00
PKGL-04284,,35.77572687,76.12374717,4650.0,27.81548943316028,0.000743929,2026-09-01T06:54:27.896595+00:00
PKGL-04285,,35.79492613,76.09127804,4972.0,26.39287120663956,0.001391692,2026-09-01T06:54:27.896595+00:00
PKGL-04286,,35.92687784,76.08267011,4760.0,36.21825988894139,0.002181167,2026-09-01T06:54:27.896595+00:00
PKGL-04287,,35.92588609,76.09270786,4763.0,36.71969742402877,0.000834057,2026-09-01T06:54:27.896595+00:00
PKGL-04288,,35.92636423,76.09275778,4771.0,36.76505433844908,0.000315866,2026-09-01T06:54:27.896595+00:00
PKGL-04289,,35.92587087,76.09377035,4782.0,36.77550926271777,0.000525335,2026-09-01T06:54:27.896595+00:00
PKGL-04290,,35.9303765,76.08556798,4827.0,36.68277166229128,0.000975747,2026-09-01T06:54:27.896595+00:00
PKGL-04291,,35.93006344,76.08573884,4822.0,36.66674148776151,0.000281351,2026-09-01T06:54:27.896595+00:00
PKGL-04292,,35.93077122,76.0857528,4831.0,36.72675465182488,0.000254313,2026-09-01T06:54:27.896595+00:00
PKGL-04293,,35.92941717,76.08426297,4813.0,36.52511091751911,0.0003988,2026-09-01T06:54:27.896595+00:00
PKGL-04294,,35.91813024,76.06086016,4558.0,34.201364102461326,0.007143944,2026-09-01T06:54:27.896595+00:00
PKGL-04295,,35.9253755,76.02189612,4201.0,32.72683063817223,0.001041937,2026-09-01T06:54:27.896595+00:00
PKGL-04296,,35.92731974,76.01827686,4197.0,32.72442288584505,0.002845662,2026-09-01T06:54:27.896595+00:00
PKGL-04297,,35.92775799,76.01686474,4195.0,32.69499152936777,0.001572744,2026-09-01T06:54:27.896595+00:00
PKGL-04298,,35.92133662,76.02209087,4195.0,32.36660806117626,0.000552058,2026-09-01T06:54:27.896595+00:00
PKGL-04299,,35.91630552,76.01340828,4158.0,31.463083773315983,0.001439737,2026-09-01T06:54:27.896595+00:00
PKGL-04300,,35.91733417,76.01186954,4155.0,31.48051349594572,0.005617465,2026-09-01T06:54:27.896595+00:00
PKGL-04301,,35.91828286,76.01337585,4175.0,31.64368711689865,0.000477728,2026-09-01T06:54:27.896595+00:00
PKGL-04302,,35.91802571,76.01287697,4168.0,31.5949020409804,0.005235788,2026-09-01T06:54:27.896595+00:00
PKGL-04303,,35.91822932,76.01177299,4152.0,31.5584433625952,0.001517903,2026-09-01T06:54:27.896595+00:00
PKGL-04304,,35.92872525,76.0277795,4229.0,33.333672106659925,0.005701696,2026-09-01T06:54:27.896595+00:00
PKGL-04305,,35.93086656,76.02733046,4214.0,33.50697768494771,0.001681521,2026-09-01T06:54:27.896595+00:00
PKGL-04306,,35.93203371,76.0199962,4221.0,33.24715819347284,0.000745495,2026-09-01T06:54:27.896595+00:00
PKGL-04307,,35.93637583,76.0262171,4188.0,33.95879521914691,0.010364638,2026-09-01T06:54:27.896595+00:00
PKGL-04308,,35.93889823,76.02544369,4210.0,34.154399653031334,0.001819784,2026-09-01T06:54:27.896595+00:00
PKGL-04309,,35.94983994,76.02962879,4278.0,35.380007978968585,0.002601342,2026-09-01T06:54:27.896595+00:00
PKGL-04310,,35.94976995,76.03250397,4375.0,35.51402369375314,0.000867524,2026-09-01T06:54:27.896595+00:00
PKGL-04311,,35.95086954,76.02952699,4278.0,35.47145234628906,0.001150776,2026-09-01T06:54:27.896595+00:00
PKGL-04312,,35.95148152,76.02964774,4276.0,35.53464720234624,0.000427864,2026-09-01T06:54:27.896595+00:00
PKGL-04313,,35.95406122,76.02991688,4283.0,35.789711070879704,0.112496912,2026-09-01T06:54:27.896595+00:00
PKGL-04314,,35.95696222,76.01116539,4290.0,35.1958145706318,0.005304137,2026-09-01T06:54:27.896595+00:00
PKGL-04315,,35.95642284,76.01179968,4285.0,35.17213054859632,0.000547022,2026-09-01T06:54:27.896595+00:00
PKGL-04316,,35.95742988,76.0108444,4284.0,35.22668301029021,0.000921558,2026-09-01T06:54:27.896595+00:00
PKGL-04317,,35.96446269,76.02606119,4338.0,36.59262224738675,0.001612835,2026-09-01T06:54:27.896595+00:00
PKGL-04318,,35.96381174,76.02320551,4288.0,36.39895759906991,0.005579669,2026-09-01T06:54:27.896595+00:00
PKGL-04319,,35.96640302,76.0243751,4341.0,36.700574043995005,0.002955382,2026-09-01T06:54:27.896595+00:00
PKGL-04320,,35.96586631,76.02223975,4288.0,36.551788014701,0.001512015,2026-09-01T06:54:27.896595+00:00
PKGL-04321,,35.96063166,76.02706363,4309.0,36.27469437415609,0.006357352,2026-09-01T06:54:27.896595+00:00
PKGL-04322,,35.96874744,76.0224715,4364.0,36.83914293691483,0.000394531,2026-09-01T06:54:27.896595+00:00
PKGL-04323,,35.96926126,76.02280704,4368.0,36.903716761276655,0.001349201,2026-09-01T06:54:27.896595+00:00
PKGL-04324,,35.97031375,76.01988377,4336.0,36.87418107400681,0.009093403,2026-09-01T06:54:27.896595+00:00
PKGL-04325,,35.96984931,76.01753512,4298.0,36.725090314058185,0.001948484,2026-09-01T06:54:27.896595+00:00
PKGL-04326,,35.96803779,76.01596102,4303.0,36.48006791225351,0.004359195,2026-09-01T06:54:27.896595+00:00
PKGL-04327,,35.96994701,76.0151324,4314.0,36.62892690076618,0.002322341,2026-09-01T06:54:27.896595+00:00
PKGL-04328,,35.97023775,76.01305447,4315.0,36.56668939855383,0.003523893,2026-09-01T06:54:27.896595+00:00
PKGL-04329,,35.96993414,76.01408065,4311.0,36.58174536300383,0.000419282,2026-09-01T06:54:27.896595+00:00
PKGL-04330,,35.97099795,76.01351008,4320.0,36.660515727759154,0.001693641,2026-09-01T06:54:27.896595+00:00
PKGL-04331,,35.97119352,76.01457058,4319.0,36.72562871931783,0.003469181,2026-09-01T06:54:27.896595+00:00
PKGL-04332,,35.97267494,76.01339503,4328.0,36.8190593130392,0.000616791,2026-09-01T06:54:27.896595+00:00
PKGL-04333,,35.97564113,76.01761528,4351.0,37.29100559573555,0.004637564,2026-09-01T06:54:27.896595+00:00
PKGL-04334,,35.97875199,76.01381164,4332.0,37.431162466383206,0.001733708,2026-09-01T06:54:27.896595+00:00
PKGL-04335,,35.9761135,76.01378678,4335.0,37.17180782768064,0.000615168,2026-09-01T06:54:27.896595+00:00
PKGL-04336,,35.976202,76.01424133,4339.0,37.19994094410861,0.000275551,2026-09-01T06:54:27.896595+00:00
PKGL-04337,,35.97673338,76.01402535,4339.0,37.242649017167736,0.000457969,2026-09-01T06:54:27.896595+00:00
